,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
211,Sheldon Brown,CLE,32,RCB,16,16,2,0,0,0,12,1,0,1,0,0,0.0,48,38,10,0,0,,BrowSh20
212,Brian Dawkins*,DEN,38,SS,14,12,0,0,0,0,6,1,0,0,0,0,3.0,51,38,13,5,4,,DawkBr00
213,James Hall,STL,34,RDE,15,15,0,0,0,0,2,,,,,0,6.0,50,38,12,9,11,1,HallJa21
214,Greg Hardy,CAR,23,LDE,16,16,0,0,0,0,11,1,0,0,0,0,4.0,50,38,12,8,11,1,HardGr99
215,Jim Leonhard,NYJ,29,SS,13,13,1,0,0,0,6,1,0,1,3,0,0.0,48,38,10,1,2,,LeonJi23
216,Rocky McIntosh,WAS,29,MLB,15,8,0,0,0,0,1,,,,,0,1.0,65,38,27,2,4,,McInRo20
217,Patrick Robinson,NOR,24,RCB,15,7,4,31,0,25,15,,,,,0,0.0,47,38,9,5,0,,RobiPa99
218,Patrick Chung,NWE,24,FS,8,8,1,0,0,0,4,,,,,0,1.0,62,37,25,1,2,,ChunPa99
219,Scott Fujita,CLE,32,LLB,10,10,1,3,0,3,3,,,,,0,0.0,50,37,13,1,1,,FujiSc20
220,Chris Gamble,CAR,28,LCB,15,15,3,43,0,24,12,,,,,0,0.0,45,37,8,2,0,,GambCh20
221,Antonio Garay,SDG,32,NT,16,13,,,0,,,,,,,0,2.5,57,37,20,6,8,,GaraAn20
222,Brent Grimes,ATL,28,LCB,12,12,1,29,0,29,14,1,0,0,0,0,0.0,49,37,12,0,0,,GrimBr20
223,Kareem Jackson,HOU,23,LCB,15,13,1,0,0,0,6,1,0,0,0,0,0.0,42,37,5,2,0,,JackKa99
224,Tyson Jackson,KAN,25,LDE,16,14,0,0,0,0,2,,,,,0,1.0,55,37,18,4,2,,JackTy98
225,Clay Matthews*,GNB,25,LOLB,15,15,3,47,1,38,9,3,0,0,0,0,6.0,50,37,13,8,25,,MattCl99
226,Haloti Ngata*+,BAL,27,LDE,16,16,0,0,0,0,6,2,0,3,28,1,5.0,65,37,28,6,8,,NgatHa20
227,Brady Poppinga,STL,32,LLB,15,12,0,0,0,0,2,1,0,2,0,0,0.0,51,37,14,2,5,,PoppBr20
228,Phil Taylor,CLE,23,LDT,16,16,0,0,0,0,1,1,0,0,0,0,4.0,59,37,22,6,7,,TaylPh00
229,Cameron Wake,MIA,29,ROLB,16,14,0,0,0,0,2,,,,,0,8.5,42,37,5,15,27,,WakeCa00
230,Sam Acho,ARI,23,LOLB,16,10,0,0,0,0,2,3,0,1,1,0,7.0,42,36,6,5,4,,AchoSa00
231,Michael Adams,ARI,26,DB,15,1,0,0,0,0,2,1,,,,,0.0,41,36,5,3,0,,AdamMi98
232,Tarell Brown,SFO,26,RCB,16,16,4,15,0,11,15,,,,,0,0.0,40,36,4,1,0,,BrowTa99
233,Antonio Cromartie,NYJ,27,RCB,16,16,4,105,0,42,12,1,2,0,0,0,0.0,45,36,9,0,0,,CromAn20
234,Louis Delmas,DET,24,FS,11,11,0,0,0,0,5,0,0,1,0,0,0.0,51,36,15,2,2,,DelmLo99
235,Lamarr Houston,OAK,24,LDE,16,13,1,15,0,15,3,0,0,2,0,0,1.0,51,36,15,6,5,,HousLa99
236,Jonathan Vilma,NOR,29,RILB,11,11,0,0,0,0,2,1,0,3,0,1,0.0,54,36,18,1,1,,VilmJo99
237,Nnamdi Asomugha,PHI,30,RCB,16,15,3,10,0,6,5,,,,,0,0.0,40,35,5,4,0,,AsomNn20
238,O.J. Atogwe,WAS,30,FS,13,8,3,42,0,26,6,,,,,0,0.5,60,35,25,1,1,,AtogO.20
239,Jason Babin*,PHI,31,LDE,16,16,0,0,0,0,1,3,0,0,0,0,18.0,40,35,5,17,29,,BabiJa20
240,Champ Bailey*,DEN,33,LCB,13,13,2,0,0,0,10,1,0,0,0,0,0.0,39,35,4,1,0,,BailCh00
241,Michael Bennett,TAM,26,LDE,14,10,,,0,,,1,0,2,0,0,4.0,39,35,4,12,8,,BennMi99
242,Ahmad Brooks,SFO,27,LOLB,16,16,0,0,0,0,3,1,0,0,0,0,7.0,50,35,15,12,14,,BrooAh21
243,LaRon Landry,WAS,27,SS,8,8,0,0,0,0,1,1,0,1,3,0,1.5,48,35,13,2,6,,LandLa99
244,Brian Orakpo,WAS,25,RLB,16,16,0,0,0,0,5,3,0,1,0,0,9.0,60,35,25,6,13,,OrakBr99
245,Perry Riley,WAS,23,MLB,16,8,0,0,0,0,4,0,0,2,3,0,1.0,68,35,33,7,2,,RilePe00
246,Muhammad Wilkerson,NYJ,22,LDE,16,16,0,0,0,0,2,1,0,0,0,0,3.0,49,35,14,13,6,1,WilkMu00
247,Kyle Wilson,NYJ,24,DB,16,6,2,13,0,10,6,,,,,0,0.0,41,35,6,1,1,,WilsKy99
248,Antwan Barnes,SDG,27,LOLB,16,5,0,0,0,0,1,2,0,0,0,0,11.0,41,34,7,6,14,,BarnAn99
249,Connor Barwin,HOU,25,ROLB,16,16,0,0,0,0,7,1,0,0,0,0,11.5,47,34,13,12,28,,BarwCo99
250,Keith Brooking,DAL,36,LB,16,3,0,0,0,0,2,,,,,,0.0,50,34,16,2,1,,BrooKe00
251,Chris Clemons,SEA,30,LDE,16,16,0,0,0,0,5,3,0,0,0,0,11.0,51,34,17,12,24,,ClemCh23
252,Chris Culliver,SFO,23,DB,16,0,1,23,0,23,7,,,,,0,0.0,36,34,2,0,0,,CullCh00
253,Na'il Diggs,SDG,33,LB,13,0,0,0,0,0,1,,,,,,0.0,41,34,7,1,0,,DiggNa20
254,Darnell Dockett,ARI,30,RDE,16,16,0,0,0,0,1,1,0,2,0,0,3.5,50,34,16,10,18,,DockDa20
255,Linval Joseph,NYG,23,LDT,16,15,0,0,0,0,4,,,,,0,2.0,49,34,15,4,5,,JoseLi99
256,Domata Peko,CIN,27,LDT,16,16,,,0,,,1,0,1,0,0,2.5,66,34,32,6,4,,PekoDo20
257,Donald Strickland,NYJ,31,DB,15,1,0,0,0,0,4,,,,,0,1.0,39,34,5,1,2,,StriDo20
258,Ike Taylor,PIT,31,RCB,16,16,2,29,0,29,14,,,,,0,0.0,44,34,10,1,0,,TaylIk20
259,Antoine Winfield,MIN,34,LCB,5,5,1,3,0,3,1,1,0,0,0,0,1.0,40,34,6,5,1,,WinfAn20
260,Brodrick Bunkley,DEN,28,NT,16,13,,,0,,,1,,,,,0.0,43,33,10,3,1,,BunkBr20
261,Josh Gordy,STL,24,RCB,14,9,3,37,0,30,5,0,0,1,0,0,0.0,43,33,10,1,1,,GordJo01
262,Cullen Jenkins,PHI,30,LDT,16,16,,,0,,,0,0,1,3,0,5.5,40,33,7,11,13,,JenkCu20
263,Brett Keisel,PIT,33,RDE,14,14,0,0,0,0,6,2,0,1,0,0,3.0,48,33,15,5,5,,KeisBr20
264,Julius Peppers*,CHI,31,RDE,16,16,0,0,0,0,4,4,0,2,0,0,11.0,37,33,4,15,13,,PeppJu99
265,Jerraud Powers,IND,24,RCB,12,12,2,19,1,13,6,,,,,0,0.0,51,33,18,4,0,,PoweJe99
266,O'Brien Schofield,ARI,24,LB,16,0,,,0,,,2,0,0,0,0,4.5,37,33,4,3,6,,SchoOB99
267,Brendon Ayanbadejo,BAL,35,LB,16,0,0,0,0,0,2,0,0,2,0,0,1.5,36,32,4,2,4,,AyanBr99
268,Drew Coleman,JAX,28,DB,16,4,2,5,0,8,9,3,0,0,0,0,2.0,46,32,14,3,1,,ColeDr20
269,Marcell Dareus,BUF,21,NT,16,15,0,0,0,0,2,0,0,1,0,0,5.5,43,32,11,9,10,,DareMa00
270,Michael Huff,OAK,28,FS,12,11,2,24,0,24,4,,,,,0,0.0,38,32,6,2,0,,HuffMi20
271,Dante Hughes,SDG,26,DB,16,1,0,0,0,0,3,0,0,1,0,0,0.0,42,32,10,2,0,,HughDa99
272,Tanard Jackson,TAM,26,FS,10,10,2,59,0,43,3,0,0,1,13,0,0.0,35,32,3,1,1,,JackTa99
273,Akeem Jordan,PHI,26,RLB,15,7,,,0,,,,,,,,0.0,40,32,8,1,1,,JordAk99
274,Rashean Mathis,JAX,31,LCB,9,9,1,1,0,1,4,0,0,1,0,0,0.0,34,32,2,1,0,,MathRa99
275,William Middleton,JAX,25,RCB,11,6,1,11,0,11,3,,,,,0,0.0,38,32,6,1,0,,MiddWi98
276,Frostee Rucker,CIN,28,RDE,16,11,0,0,0,0,2,,,,,0,4.0,44,32,12,11,7,,RuckFr99
277,Ernie Sims,IND,27,LB,13,4,0,0,0,0,1,,,,,,0.0,61,32,29,1,0,,SimsEr20
278,D.J. Smith,GNB,22,LB,16,3,1,11,0,11,1,,,,,0,0.0,43,32,11,1,0,,SmitD.00
279,Brandon Spikes,NWE,24,RLB,8,6,0,0,0,0,1,,,,,,0.0,47,32,15,2,1,,SpikBr99
280,Russell Allen,JAX,25,RLB,16,6,1,3,0,3,2,2,0,0,0,0,0.5,48,31,17,2,1,,AlleRu00
281,Chris Canty,NYG,29,RDT,16,16,0,0,0,0,1,,,,,0,4.0,47,31,16,11,7,1,CantCh21
282,Andre Carter*,NWE,32,RDE,14,14,0,0,0,0,1,2,0,0,0,0,10.0,52,31,21,13,23,,CartAn20
283,Glenn Dorsey,KAN,26,RDE,15,15,,,0,,,,,,,,0.0,62,31,31,3,2,,DorsGl99
284,Elvis Dumervil*,DEN,27,LOLB,14,14,0,0,0,0,1,0,0,1,0,0,9.5,42,31,11,10,19,,DumeEl20
285,Charles Johnson,CAR,25,RDE,15,15,0,0,0,0,4,,,,,0,9.0,41,31,10,19,13,,JohnCh98
286,Manny Lawson,CIN,27,LLB,16,15,0,0,0,0,4,,,,,0,1.5,52,31,21,6,4,,LawsMa20
287,Chris Long,STL,26,LDE,16,16,0,0,0,0,2,1,0,0,0,0,13.0,37,31,6,15,21,,LongCh99
288,Jon McGraw,KAN,32,SS,10,9,3,4,0,4,6,1,1,0,0,0,1.0,47,31,16,2,1,,McGrJo21
289,Leodis McKelvin,BUF,26,RCB,16,6,1,21,0,21,8,0,1,3,0,0,0.0,39,31,8,0,0,,McKeLe99
290,D.J. Moore,CHI,24,DB,13,1,4,31,1,20,8,,,,,0,0.0,44,31,13,0,3,,MoorDJ99
291,Brooks Reed,HOU,24,LOLB,16,11,0,0,0,0,3,1,0,2,0,0,6.0,45,31,14,7,11,,ReedBr00
292,Nick Roach,CHI,26,RLB,16,15,0,0,0,0,4,,,,,,0.0,38,31,7,6,3,,RoacNi99
293,Aldon Smith,SFO,22,DE,16,0,0,0,0,0,4,2,0,1,0,0,14.0,37,31,6,13,27,1,SmitAl04
294,Aqib Talib,TAM,25,LCB,13,13,2,55,2,28,11,1,0,0,0,0,0.0,34,31,3,2,0,,TaliAq99
295,Alan Ball,DAL,26,DB,16,2,1,15,0,15,6,0,0,1,0,0,0.0,37,30,7,1,0,,BallAl99
296,Desmond Bryant,OAK,26,RDE,16,10,0,0,0,0,1,1,0,0,0,0,5.0,35,30,5,8,10,,BryaDe00
297,Jonathan Casillas,NOR,24,LB,13,5,0,0,0,0,2,,,,,0,3.0,43,30,13,3,9,,CasiJo99
298,Larry Foote,PIT,31,RILB,15,5,0,0,0,0,1,,,,,0,1.5,47,30,17,2,4,,FootLa20
299,Larry Grant,SFO,26,LB,16,3,0,0,0,0,5,1,0,0,0,0,2.0,40,30,10,3,2,,GranLa99
300,Clark Haggans,ARI,34,ROLB,16,16,0,0,0,0,2,1,0,1,0,0,3.0,46,30,16,5,8,,HaggCl20
301,Spencer Johnson,BUF,30,ROLB,16,11,0,0,0,0,1,1,0,1,17,1,2.0,47,30,17,3,3,,JohnSp20
302,Travis LaBoy,SDG,30,ROLB,14,14,0,0,0,0,1,1,0,0,0,0,1.0,38,30,8,3,5,,LaBoTr20
303,Keenan Lewis,PIT,25,DB,16,1,1,9,0,9,6,,,,,0,0.0,37,30,7,0,0,,LewiKe96
304,Casey Matthews,PHI,22,LB,16,3,,,0,,,,,,,0,1.0,38,30,8,3,2,,MattCa00
305,Shaun Phillips,SDG,30,LOLB,12,12,2,0,0,0,5,,,,,0,3.5,42,30,12,8,7,,PhilSh20
306,Asante Samuel,PHI,30,LCB,14,14,3,53,1,20,10,1,0,1,0,0,0.0,34,30,4,0,0,,SamuAs20
307,James Sanders,ATL,28,SS,15,6,0,0,0,0,3,0,0,1,25,0,0.0,41,30,11,0,0,,SandJa21
308,Cliff Avril,DET,25,LDE,16,16,1,4,1,4,4,6,0,3,24,1,11.0,36,29,7,7,12,,AvriCl99
309,Adrian Clayborn,TAM,23,RDE,16,16,,,0,,,3,0,0,0,0,7.5,42,29,13,7,16,,ClayAd00
310,Dwan Edwards,BUF,30,RDE,16,13,,,0,,,,,,,0,2.5,52,29,23,3,8,,EdwaDw20
311,Leon Hall,CIN,27,RCB,9,9,2,15,0,15,7,0,0,1,10,0,0.0,32,29,3,0,0,,HallLe98
312,Adam Hayward,TAM,27,LB,16,2,,,0,,,,,,,,0.0,33,29,4,2,0,,HaywAd98
313,Bradie James,DAL,30,LILB,16,13,0,0,0,0,1,1,0,1,0,0,0.0,44,29,15,0,2,,JameBr20
314,Kaluka Maiava,CLE,24,RLB,16,6,,,0,,,1,,,,,0.0,34,29,5,3,1,,MaiaKa99
315,Robert Mathis,IND,30,LDE,16,15,0,0,0,0,1,3,0,3,0,0,9.5,43,29,14,9,18,,MathRo20
316,Ray McDonald,SFO,27,LDE,15,15,0,0,0,0,2,3,0,1,0,0,5.5,39,29,10,6,8,,McDoRa99
317,Jay Ratliff*,DAL,30,NT,16,16,0,0,0,0,3,0,0,1,0,0,2.0,38,29,9,8,6,,RatlJa20
318,Cory Redding,BAL,31,RDE,15,11,0,0,0,0,2,0,0,1,0,0,4.5,43,29,14,11,12,,ReddCo20
319,Randy Starks,MIA,28,RDE,16,15,2,21,0,18,4,,,,,0,4.5,34,29,5,10,12,,StarRa20
320,Marcus Thomas,DEN,26,RDE,12,11,0,0,0,0,1,,,,,,0.0,43,29,14,5,1,,ThomMa99
321,Vince Wilfork*,NWE,30,LDT,16,16,2,47,0,28,5,1,0,2,0,1,3.5,52,29,23,6,10,,WilfVi20
322,Sergio Brown,NWE,23,DB,15,3,1,2,0,2,1,,,,,0,0.0,37,28,9,0,0,,BrowSe00
323,Nolan Carroll,MIA,24,DB,15,3,1,0,0,0,4,,,,,0,0.0,32,28,4,0,0,,CarrNo00
324,Terrence Johnson,IND,25,DB,10,2,,,0,,,,,,,,0.0,37,28,9,1,0,,JohnTe01
325,Dwight Lowery,JAX,25,SS,13,11,2,26,0,30,8,0,0,1,23,0,1.0,36,28,8,3,1,,LoweDw99
326,Rahim Moore,DEN,21,FS,15,7,1,18,0,18,2,0,0,1,0,0,0.0,31,28,3,1,0,,MoorRa00
327,Troy Nolan,HOU,25,DB,14,3,0,0,0,0,4,,,,,0,0.5,35,28,7,0,1,,NolaTr99
328,Chris Owens,ATL,25,DB,14,2,0,0,0,0,3,,,,,0,1.0,35,28,7,2,1,,OwenCh99
329,Jarrad Page,2TM,27,DB/SS,11,5,0,0,0,0,2,,,,,,0.0,38,28,10,0,0,,PageJa20
330,Sabby Piscitelli,KAN,28,S,16,2,0,0,0,0,1,1,0,0,0,0,0.0,34,28,6,1,0,,PiscSa99
331,T.J. Ward,CLE,25,FS,8,8,0,0,0,0,3,1,0,0,0,0,1.0,39,28,11,2,1,,WardT.99
332,Darius Butler,CAR,25,DB,13,6,0,0,0,0,7,,,,,,0.0,32,27,5,0,0,,ButlDa99
333,Tyrone Culver,MIA,28,DB,16,4,0,0,0,0,1,1,0,1,0,0,1.0,36,27,9,1,1,,CulvTy20
334,Mike DeVito,NYJ,27,RDE,12,11,,,0,,,2,0,0,0,0,1.0,34,27,7,1,0,,DeViMi99
335,Marcus Gilchrist,SDG,23,DB,14,4,2,22,0,21,4,0,0,1,40,0,0.0,34,27,7,0,0,,GilcMa00
336,Michael Johnson,CIN,24,RDE,16,5,1,0,0,0,5,1,0,1,0,0,6.0,42,27,15,6,12,,JohnMi98
337,Tommy Kelly,OAK,31,RDT,16,16,1,1,0,1,6,2,0,1,0,0,7.5,41,27,14,3,13,,KellTo21
338,Vaughn Martin,SDG,25,LDE,16,15,,,0,,,,,,,0,1.0,47,27,20,3,1,,MartVa99
339,Brice McCain,HOU,25,DB,16,0,2,48,1,38,13,,,,,0,0.0,28,27,1,0,1,,McCaBr99
340,Brodney Pool,NYJ,27,FS,14,6,1,0,0,0,3,0,0,1,33,0,0.5,36,27,9,0,2,,PoolBr20
341,Brian Robison,MIN,28,LDE,16,16,0,0,0,0,1,3,0,2,0,0,8.0,44,27,17,6,11,,RobiBr98
342,Justin Tuck,NYG,28,LDE,12,11,0,0,0,0,3,1,0,0,0,0,5.0,37,27,10,6,11,,TuckJu20
343,Tracy White,NWE,30,LB,15,1,0,0,0,0,1,,,,,,0.0,37,27,10,0,0,,WhitTr20
344,Jonathan Wilhite,DEN,27,DB,15,2,1,2,0,2,2,,,,,0,2.0,30,27,3,2,4,,WilhJo99
345,Aaron Williams,BUF,21,LCB,9,6,1,0,0,0,5,1,0,0,0,0,0.0,32,27,5,0,0,,WillAa00
346,Jason Worilds,PIT,23,LOLB,12,7,,,0,,,1,0,0,0,0,3.0,38,27,11,3,9,,WoriJa99
347,Javier Arenas,KAN,24,DB,15,1,2,5,0,5,6,0,1,1,0,0,1.0,33,26,7,2,4,,ArenJa99
348,Geno Atkins*,CIN,23,RDT,16,15,0,0,0,0,2,2,1,2,19,1,7.5,47,26,21,10,18,,AtkiGe99
349,Justin Bannan,STL,32,RDT,15,14,0,0,0,0,3,,,,,,0.0,32,26,6,4,1,,BannJu20
350,Aaron Berry,DET,23,DB,11,3,0,0,0,0,11,,,,,,0.0,31,26,5,0,0,,BerrAa00
351,Jarrett Bush,GNB,27,DB,16,2,2,39,0,35,6,,,,,0,1.5,30,26,4,1,3,,BushJa20
352,Gary Guyton,NWE,26,MLB,13,6,1,17,0,17,1,,,,,0,0.0,47,26,21,2,0,,GuytGa99
353,Joselio Hanson,PHI,30,DB,16,1,0,0,0,0,4,0,0,2,4,0,0.0,30,26,4,0,1,,HansJo20
354,Kelly Jennings,CIN,29,DB,13,1,0,0,0,0,5,,,,,0,1.0,33,26,7,1,1,,JennKe20
355,Adam Jones,CIN,28,RCB,8,7,0,0,0,0,6,,,,,0,0.0,28,26,2,1,0,,JonePa20
356,Greg Jones,NYG,23,MLB,16,5,,,0,,,0,0,1,0,0,0.0,31,26,5,1,0,,JoneGr02
357,Terrence McGee,BUF,31,LCB,6,6,0,0,0,0,2,,,,,,0.0,28,26,2,1,0,,McGeTe99
358,Koa Misi,MIA,24,LOLB,12,9,0,0,0,0,1,,,,,0,1.0,34,26,8,4,1,,MisiKo99
359,Jayme Mitchell,CLE,27,RDE,14,13,0,0,0,0,2,1,0,1,2,0,1.5,34,26,8,9,6,,MitcJa20
360,Mike Patterson,PHI,28,RDT,15,15,,,0,,,1,0,2,0,0,2.5,35,26,9,6,3,,PattMi20
361,Kerry Rhodes,ARI,29,FS,7,7,0,0,0,0,4,0,0,2,1,0,2.0,34,26,8,3,2,,RhodKe20
362,Dominique Rodgers-Cromartie,PHI,25,DB,13,3,0,0,0,0,6,,,,,0,1.0,28,26,2,2,1,,RodgDo99
363,Chris Rucker,IND,23,DB,15,4,0,0,0,0,2,0,0,1,-1,0,0.0,37,26,11,1,0,,RuckCh00
364,Da'Norris Searcy,BUF,23,DB,16,3,1,0,0,0,1,,,,,0,0.0,34,26,8,0,0,,SearDa00
365,Ndamukong Suh,DET,24,LDT,14,14,0,0,0,0,1,,,,,0,4.0,36,26,10,6,9,,SuhxNd99
366,Kyle Vanden Bosch,DET,33,RDE,16,16,,,0,,,4,0,1,0,0,8.0,35,26,9,6,11,,VandKy99
367,LaMarr Woodley,PIT,27,LOLB,10,10,1,1,0,1,2,,,,,0,9.0,39,26,13,10,13,,WoodLa99
368,John Abraham,ATL,33,RDE,15,15,0,0,0,0,2,4,0,1,0,0,9.5,35,25,10,10,17,,AbraJo00
369,Robert Ayers,DEN,26,LDE,16,13,0,0,0,0,3,1,0,1,0,0,3.0,39,25,14,6,4,,AyerRo99
370,Dave Ball,TEN,30,LDE,14,8,0,0,0,0,2,2,0,1,0,0,4.0,36,25,11,7,9,,BallDa20
371,Parys Haralson,SFO,27,ROLB,16,16,,,0,,,3,0,0,0,0,2.0,31,25,6,2,6,,HaraPa20
372,John Henderson,OAK,32,DT,13,3,0,0,0,0,4,,,,,,0.0,36,25,11,0,1,,HendJo99
373,Chris Kelsay,BUF,32,LOLB,12,12,0,0,0,0,2,2,0,0,0,0,5.0,41,25,16,3,7,,KelsCh21
374,Marvin Mitchell,MIA,27,LB,16,0,1,55,0,55,2,1,0,0,0,0,1.0,30,25,5,1,2,,MitcMa99
375,Antwaun Molden,NWE,26,DB,16,2,2,40,0,27,3,0,0,1,0,0,0.0,36,25,11,0,0,,MoldAn99
376,Dimitri Patterson,CLE,28,DB,14,1,0,0,0,0,12,,,,,,0.0,28,25,3,1,0,,PattDi20
377,Ryan Pickett,GNB,32,LDE,14,14,0,0,0,0,2,,,,,,0.0,33,25,8,2,0,,PickRy20
378,Kevin Williams,MIN,31,RDT,14,14,0,0,0,0,2,1,0,0,0,0,5.0,38,25,13,9,9,,WillKe98
379,Bobby Carpenter,DET,28,LB,16,3,1,34,1,34,1,,,,,0,0.0,29,24,5,2,0,,CarpBo20
380,Keenan Clayton,PHI,24,LB,14,0,0,0,0,0,2,,,,,,0.0,31,24,7,1,0,,ClayKe99
381,Ray Edwards,ATL,26,LDE,16,16,0,0,0,0,3,0,0,2,64,0,3.5,33,24,9,6,10,,EdwaRa21
382,Omar Gaither,CAR,27,LB,10,4,0,0,0,0,1,,,,,0,1.0,31,24,7,1,1,,GaitOm20
383,Kelly Gregg,KAN,35,NT,16,14,0,0,0,0,1,,,,,0,1.0,39,24,15,2,1,,GregKe20
384,Chris Harris,2TM,29,DB/FS,11,8,1,19,0,19,3,2,0,0,0,0,0.0,29,24,5,1,0,,HarrCh20
385,Alphonso Smith,DET,26,DB,11,1,3,64,1,30,6,1,0,1,0,0,0.0,26,24,2,2,0,,SmitAl98
386,Kevin Barnes,WAS,25,DB,15,1,2,30,0,30,4,,,,,0,0.0,26,23,3,2,0,,BarnKe99
387,Kenyon Coleman,DAL,32,LDE,16,15,0,0,0,0,3,,,,,0,1.0,36,23,13,4,2,,ColeKe20
388,Chris Conte,CHI,22,FS,14,9,1,0,0,0,2,,,,,0,0.0,30,23,7,1,0,,ContCh00
389,Bradley Fletcher,STL,25,DB,4,4,0,0,0,0,1,,,,,,0.0,24,23,1,0,0,,FletBr99
390,Chris Hope,TEN,31,DB,10,2,1,7,0,7,1,0,0,2,0,0,0.0,25,23,2,0,0,,HopeCh21
391,Elbert Mack,TAM,25,WR,16,1,2,47,1,40,6,,,,,0,0.0,29,23,6,2,0,,MackEl20
392,Benny Sapp,2TM,30,DB,8,4,0,0,0,0,4,,,,,,0.0,30,23,7,2,0,,SappBe20
393,Richard Seymour*,OAK,32,LDT,16,15,0,0,0,0,3,,,,,0,6.0,29,23,6,5,13,,SeymRi00
394,Jamaal Westerman,NYJ,26,DE,16,3,,,0,,,1,0,1,0,0,3.5,32,23,9,6,9,,WestJa99
395,Da'Quan Bowers,TAM,21,LDE,16,6,0,0,0,0,4,0,0,1,0,0,1.5,25,22,3,10,4,,BoweDa00
396,Leger Douzable,JAX,25,LDE,16,6,0,0,0,0,1,,,,,0,1.0,38,22,16,6,5,,DouzLe00
397,Mike Jenkins,DAL,26,RCB,12,12,1,3,0,3,8,,,,,0,0.0,24,22,2,0,0,,JenkMi99
398,Mike Mitchell,OAK,24,DB,13,4,1,0,0,0,5,,,,,0,1.0,31,22,9,1,1,,MitcMi99
399,Derrick Morgan,TEN,22,LDE,15,10,0,0,0,0,2,,,,,0,2.5,30,22,8,3,7,,MorgDe99
400,Will Smith,NOR,30,LOLB,14,14,0,0,0,0,2,2,0,0,0,0,6.5,35,22,13,9,10,,SmitWi99
401,Tyson Alualu,JAX,24,LDT,16,16,0,0,0,0,1,1,0,1,7,0,2.5,40,21,19,3,8,,AluaTy99
402,Stephen Bowen,WAS,27,RDT,16,16,0,0,0,0,1,0,0,1,-1,0,6.0,41,21,20,6,10,,BoweSt20
403,Jerome Boyd,OAK,25,DB,14,1,0,0,0,0,3,,,,,,0.0,26,21,5,0,0,,BoydJe00
404,Stewart Bradley,ARI,28,LB,16,1,0,0,0,0,2,,,,,,0.0,31,21,10,1,1,,BradSt99
405,Alan Branch,SEA,27,LDT,15,15,0,0,0,0,2,,,,,0,3.0,34,21,13,5,3,,BranAl99
406,Barry Church,DAL,23,DB,13,1,,,0,,,,,,,,0.0,28,21,7,2,1,,ChurBa99
407,Terrence Cody,BAL,23,NT,16,16,0,0,0,0,1,,,,,,0.0,34,21,13,3,0,,CodyTe99
408,DeJon Gomes,WAS,22,FS,15,5,0,0,0,0,2,,,,,,0.0,35,21,14,3,5,,GomeDe00
409,Tyrell Johnson,MIN,26,DB,11,3,0,0,0,0,1,,,,,,0.0,28,21,7,0,0,,JohnTy99
410,Corey Lynch,TAM,26,DB,16,3,1,14,0,14,4,,,,,0,0.0,25,21,4,0,0,,LyncCo99
411,Clinton McDonald,SEA,24,DT,15,1,,,0,,,0,1,1,2,0,0.0,35,21,14,1,4,,McDoCl99
412,Ryan Mundy,PIT,26,DB,16,0,1,5,0,5,1,2,0,0,0,0,0.0,38,21,17,1,0,,MundRy00
413,Corey Peters,ATL,23,RDT,15,15,1,1,0,1,3,0,0,1,13,1,3.0,26,21,5,7,6,,PeteCo00
414,Fred Robbins,STL,34,LDT,15,15,0,0,0,0,2,,,,,0,1.0,29,21,8,4,1,,RobbFr20
415,Marcus Sherels,MIN,24,DB,16,3,0,0,0,0,3,,,,,0,1.0,27,21,6,1,1,,SherMa20
416,Dekoda Watson,TAM,23,LB,14,2,0,0,0,0,2,1,0,1,7,1,1.0,23,21,2,2,3,,WatsDe99
417,Gibril Wilson,CIN,30,DB,16,1,,,0,,,1,0,1,0,0,0.0,33,21,12,0,0,,WilsGi20
418,Ashton Youboty,JAX,27,RCB,6,5,1,0,0,0,3,0,0,1,38,1,0.0,25,21,4,2,0,,YoubAs20
419,Tom Zbikowski,BAL,26,DB,14,4,,,0,,,,,,,0,1.0,23,21,2,1,1,,ZbikTo99
420,Chase Blackburn,NYG,28,LB,5,4,1,9,0,9,2,,,,,0,0.0,26,20,6,1,0,,BlacCh21
421,Red Bryant,SEA,27,RDE,16,16,2,25,1,20,2,,,,,0,1.0,32,20,12,2,6,,BryaRe99
422,Quentin Groves,OAK,27,LB,16,3,0,0,0,0,2,1,,,,,0.0,24,20,4,2,0,,GrovQu99
423,Jason Hatcher,DAL,29,RDE,13,10,1,16,0,16,2,1,0,0,0,0,4.5,28,20,8,5,10,,HatcJa20
424,Albert Haynesworth,2TM,30,DT/RDT,13,6,0,0,0,0,2,,,,,,0.0,23,20,3,2,5,,HaynAl20
425,Brandon Johnson,CIN,28,LB,16,1,0,0,0,0,3,1,,,,,0.0,31,20,11,1,3,,JohnBr20
426,Kyle Love,NWE,25,RDT,16,13,,,0,,,0,0,1,0,0,3.0,33,20,13,5,5,,LoveKy00
427,Roy Miller,TAM,24,DT,16,3,,,0,,,,,,,,0.0,36,20,16,2,1,,MillRo99
428,Jared Odrick,MIA,24,LDE,16,7,1,39,0,39,2,1,0,0,0,0,6.0,22,20,2,5,9,,OdriJa99
429,Brian Price,TAM,22,RDT,15,14,,,0,,,,,,,0,3.0,24,20,4,10,5,,PricBr99
