,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
214,Steve Martin,HOU,29,NT,14,8,0,0,0,0,4,,,,,0,1.0,62,45,17,3,,,MartSt21
215,Simeon Rice*,TAM,29,RDE,16,16,2,12,0,12,8,6,0,1,0,0,15.0,50,45,5,11,,,RiceSi00
216,Lito Sheppard,PHI,22,RCB,16,9,1,34,0,34,18,1,0,0,0,0,0.0,52,45,7,0,,,ShepLi99
217,Donnie Spragan,DEN,27,RLB,16,8,0,0,0,0,3,1,0,3,9,0,0.0,55,45,10,3,,,SpraDo20
218,Roderick Coleman,OAK,27,RDT,16,12,0,0,0,0,6,2,0,1,0,0,5.5,52,44,8,8,,,ColeRo99
219,Kenny Mixon,MIN,28,RDE,16,16,0,0,0,0,4,3,0,0,0,0,5.0,53,44,9,7,,,MixoKe20
220,Chad Scott,PIT,29,LCB,12,12,3,50,1,26,9,1,0,0,0,0,0.0,56,44,12,1,,,ScotCh20
221,Darrin Smith,NOR,33,MLB,14,10,1,9,0,9,3,,,,,0,1.0,60,44,16,5,,,SmitDa22
222,Kenny Wright,HOU,26,LCB,15,5,3,-2,0,0,12,,,,,0,1.0,51,44,7,4,,,WrigKe20
223,Antuan Edwards,GNB,26,SS,10,10,1,5,0,5,6,,,,,0,1.0,51,43,8,4,,,EdwaAn21
224,Jason Gildon,PIT,31,LOLB,16,16,1,1,0,1,6,1,1,1,0,0,6.0,62,43,19,6,,,GildJa00
225,Daylon McCutcheon,CLE,27,RCB,15,14,1,75,1,75,8,1,0,0,0,0,0.0,48,43,5,2,,,McCuDa22
226,Adewale Ogunleye*,MIA,26,LDE,16,16,0,0,0,0,5,2,0,1,0,0,15.0,64,43,21,19,,,OgunAd00
227,Darwin Walker,PHI,26,RDT,16,16,0,0,0,0,5,0,0,2,0,0,6.0,51,43,8,10,,,WalkDa21
228,Ashley Ambrose,NOR,33,LCB,16,12,3,78,1,73,16,1,0,1,25,0,0.0,48,42,6,1,,,AmbrAs00
229,Peter Boulware*,BAL,29,ROLB,15,14,0,0,0,0,2,4,0,1,0,0,8.5,58,42,16,11,,,BoulPe00
230,Ray Buchanan,ATL,32,LCB,15,8,1,2,0,2,8,,,,,0,0.0,47,42,5,2,,,BuchRa00
231,Phillip Buchanon,OAK,23,RCB,16,10,6,176,2,83,10,2,3,2,0,0,0.0,44,42,2,4,,,BuchPh20
232,Deke Cooper,JAX,26,FS,14,10,1,12,0,12,4,0,0,1,10,0,0.0,60,42,18,1,,,CoopDe20
233,Kenoy Kennedy,DEN,26,SS,13,12,1,0,0,0,8,1,0,1,0,0,1.0,57,42,15,1,,,KennKe21
234,Earl Little,CLE,30,FS,16,16,6,41,0,21,9,,,,,0,0.0,60,42,18,0,,,LittEa20
235,Shaun Rogers,DET,24,RDT,16,16,0,0,0,0,5,2,0,0,0,0,4.0,58,42,16,11,,,RogeSh99
236,Orpheus Roye,CLE,30,RDT,16,15,0,0,0,0,8,0,0,1,0,0,1.5,57,42,15,11,,,RoyeOr20
237,Sheldon Brown,PHI,24,DB,16,3,1,10,0,10,11,1,0,0,0,0,1.0,48,41,7,3,,,BrowSh20
238,Phillip Daniels,CHI,30,LDE,16,16,0,0,0,0,5,1,0,0,0,0,2.5,53,41,12,4,,,DaniPh20
239,Anthony Dorsett,OAK,30,FS,14,6,0,0,0,0,2,0,1,1,7,0,0.0,49,41,8,0,,,DorsAn20
240,Jason Fisk,SDG,31,RDT,16,16,,,0,,,0,0,1,0,0,1.0,51,41,10,5,,,FiskJa20
241,Leonard Little*+,STL,29,LDE,12,12,1,28,0,28,1,6,0,1,0,0,12.5,47,41,6,10,,,LittLe00
242,Justin Smith,CIN,24,RDE,16,16,0,0,0,0,3,,,,,0,5.0,60,41,19,7,,,SmitJu20
243,Adalius Thomas*,BAL,26,LOLB,13,11,0,0,0,0,6,1,0,0,0,0,4.0,44,41,3,9,,,ThomAd00
244,Cedric Woodard,SEA,26,LDT,16,13,,,0,,,,,,,,0.0,57,41,16,2,,,WoodCe20
245,Rod Woodson,OAK,38,FS,10,10,2,18,0,13,3,0,0,1,0,0,0.0,51,41,10,1,,,WoodRo01
246,Terrell Buckley,MIA,32,CB,16,5,2,75,1,74,7,1,1,4,8,0,0.0,51,40,11,2,,,BuckTe20
247,Chris Cooper,OAK,26,LDT,16,9,0,0,0,0,2,1,0,3,0,0,2.5,49,40,9,8,,,CoopCh20
248,Bryce Fisher,STL,26,DE,16,1,0,0,0,0,2,1,0,0,0,0,2.0,45,40,5,3,,,FishBr20
249,Cornelius Griffin,NYG,27,LDT,15,15,0,0,0,0,2,0,0,1,0,0,1.0,55,39,16,6,,,GrifCo20
250,Anthony Henry,CLE,27,LCB,14,13,1,19,0,19,9,,,,,0,0.0,54,39,15,0,,,HenrAn20
251,Kris Jenkins*+,CAR,24,RDT,16,16,0,0,0,0,4,1,0,1,0,0,5.0,46,39,7,13,,,JenkKr00
252,Marlon McCree,2TM,26,DB/FS,15,11,1,95,1,95,4,,,,,0,0.0,57,39,18,1,,,McCrMa20
253,Julius Peppers,CAR,23,LDE,16,16,0,0,0,0,3,3,0,0,0,0,7.0,46,39,7,10,,,PeppJu99
254,Jermaine Phillips,TAM,24,FS,14,8,1,41,0,41,2,1,0,1,20,0,0.0,48,39,9,2,,,PhilJe20
255,Jason Taylor,MIA,29,RDE,16,16,0,0,0,0,3,3,0,2,34,1,13.0,59,39,20,16,,1,TaylJa03
256,Deshea Townsend,PIT,28,LCB,16,8,3,24,1,25,14,1,0,1,0,0,1.0,46,39,7,2,,,TownDe20
257,Rich Coady,STL,27,SS,13,5,0,0,0,0,1,0,1,1,0,0,0.0,41,38,3,1,,,CoadRi21
258,Will Demps,BAL,24,FS,16,9,2,57,0,54,7,1,0,0,0,0,0.0,47,38,9,3,,,DempWi20
259,Jason Glenn,NYJ,24,LB,14,1,0,0,0,0,4,,,,,,0.0,53,38,15,0,,,GlenJa20
260,N.D. Kalu,PHI,28,RDE,16,16,1,15,1,15,2,0,0,3,0,0,5.5,47,38,9,6,,,KaluN.20
261,Anthony McFarland,TAM,26,LDT,16,16,1,0,0,0,2,2,0,1,0,0,2.5,50,38,12,7,,,McFaAn20
262,R.W. McQuarters,CHI,27,LCB,16,6,2,72,0,43,8,0,1,0,0,0,0.0,46,38,8,0,,,McQuR.20
263,Gary Stills*,KAN,29,DE,16,0,0,0,0,0,1,3,0,2,0,0,3.0,38,38,0,6,,,StilGa00
264,Marcellus Wiley,SDG,29,LDE,16,16,0,0,0,0,4,2,0,1,0,0,3.0,51,38,13,4,,,WileMa00
265,Sam Brandon,DEN,24,FS,16,10,1,0,0,0,9,,,,,0,0.0,53,37,16,1,,,BranSa20
266,Zack Bronson,SFO,29,FS,12,12,1,22,0,22,2,,,,,0,0.0,42,37,5,0,,,BronZa20
267,John Browning,KAN,30,LDT,16,16,0,0,0,0,2,0,0,1,7,0,0.5,42,37,5,3,,,BrowJo24
268,Rocky Calmus,TEN,24,MLB,10,8,2,26,0,15,2,,,,,0,1.0,47,37,10,5,,,CalmRo20
269,Jerry DeLoach,HOU,26,RDE,16,16,0,0,0,0,6,,,,,,0.0,51,37,14,5,,,DeLoJe20
270,Mario Edwards,DAL,28,RCB,16,16,1,27,1,27,9,,,,,0,0.0,42,37,5,0,,,EdwaMa20
271,Eric Hicks,KAN,27,LDE,16,16,0,0,0,0,2,,,,,0,5.0,49,37,12,5,,,HickEr20
272,Jeff Posey,BUF,28,LLB,16,16,,,0,,,4,0,0,0,0,5.5,64,37,27,4,,,PoseJe20
273,Ike Reese,PHI,30,LB,16,1,,,0,,,1,0,1,0,0,1.0,39,37,2,5,,,ReesIk99
274,Dewayne Robertson,NYJ,22,LDT,16,16,,,0,,,,,,,0,1.5,46,37,9,6,,,RobeDe20
275,Warren Sapp*,TAM,31,RDT,15,15,0,0,0,0,3,2,0,0,0,0,5.0,44,37,7,8,,,SappWa00
276,Aaron Schobel,BUF,26,RDE,16,16,1,6,0,6,3,1,0,1,0,0,11.5,60,37,23,15,,,SchoAa99
277,Shawn Springs,SEA,28,LCB,12,8,1,8,0,8,11,,,,,0,1.5,43,37,6,3,,,SpriSh00
278,Mike Vrabel,NWE,28,RLB,13,9,2,18,0,14,4,4,0,1,0,0,9.5,53,37,16,9,,,VrabMi20
279,Jeff Burris,CIN,31,LCB,13,8,2,17,0,17,6,1,0,0,0,0,0.0,40,36,4,2,,,BurrJe20
280,Duane Clemons,CIN,29,LDE,16,13,0,0,0,0,4,2,0,1,0,0,6.0,43,36,7,9,,,ClemDu20
281,Kabeer Gbaja-Biamila*,GNB,26,RDE,16,16,,,0,,,2,0,2,0,0,10.0,47,36,11,10,,,GbajKa20
282,Michael Green,CHI,27,SS,10,8,1,3,0,3,3,,,,,0,0.5,46,36,10,3,,,GreeMi20
283,Travis Hall,ATL,31,DE,15,2,0,0,0,0,1,,,,,0,5.0,43,36,7,6,,,HallTr20
284,Walt Harris,IND,29,LCB,16,15,0,0,0,0,12,1,0,1,0,0,0.0,55,36,19,4,,,HarrWa21
285,Grady Jackson,2TM,30,DT/RDT,15,7,0,0,0,0,2,1,0,0,0,0,6.0,48,36,12,8,,,JackGr20
286,Adrian Ross,CIN,28,LLB,15,12,,,0,,,2,,,,,0.0,57,36,21,3,,,RossAd20
287,Aaron Smith,PIT,27,LDE,16,16,0,0,0,0,7,1,0,0,0,0,2.0,45,36,9,8,,,SmitAa99
288,Kevin Williams,MIN,23,LDE,16,16,1,3,0,3,4,1,0,1,0,0,10.5,51,36,15,15,,,WillKe98
289,Will Allen,NYG,25,LCB,12,12,2,23,0,22,14,0,0,1,0,0,0.0,42,35,7,0,,,AlleWi20
290,Greg Ellis,DAL,28,LDE,16,15,0,0,0,0,8,4,0,0,0,0,8.0,49,35,14,11,,,ElliGr20
291,Ed Jasper,ATL,30,NT,14,14,,,0,,,0,0,1,0,0,3.0,41,35,6,11,,,JaspEd20
292,Scott McGarrahan,TEN,29,DB,16,2,0,0,0,0,1,,,,,0,1.0,47,35,12,1,,,McGaSc20
293,Keith Newman,ATL,26,LOLB,12,11,1,29,0,29,3,1,0,0,0,0,2.0,41,35,6,5,,,NewmKe20
294,Troy Polamalu,PIT,22,DB,16,0,0,0,0,0,4,1,0,0,0,0,2.0,48,35,13,2,,,PolaTr99
295,Ryan Sims,KAN,23,RDT,16,16,1,8,0,8,1,1,0,1,0,0,3.0,39,35,4,8,,,SimsRy20
296,Bracy Walker,DET,33,DB,16,1,0,0,0,0,1,1,0,1,0,0,0.0,38,35,3,2,,,WalkBr20
297,Ellis Johnson,ATL,30,NT,16,3,0,0,0,0,1,1,1,1,4,0,8.0,42,34,8,8,,,JohnEl20
298,Tim Johnson,OAK,25,LB,12,4,0,0,0,0,2,,,,,,0.0,42,34,8,1,,,JohnTi21
299,Patrick Kerney,ATL,27,LDE,16,16,0,0,0,0,1,2,0,3,0,0,6.5,46,34,12,6,,,KernPa99
300,Mo Lewis,NYJ,34,LLB,15,15,0,0,0,0,2,1,,,,,0.0,48,34,14,4,,,LewiMo00
301,Kevin Mathis,ATL,29,DB,14,3,1,32,1,32,1,1,0,2,6,0,1.0,39,34,5,3,,,MathKe20
302,Chike Okeafor,SEA,27,RDE,16,16,1,18,0,18,2,2,0,0,0,0,8.0,48,34,14,7,,,OkeaCh20
303,Richard Seymour*+,NWE,24,RDT,15,14,0,0,0,0,10,1,0,0,0,0,8.0,56,34,22,9,,,SeymRi00
304,Alshermond Singleton,DAL,28,LLB,16,15,2,42,1,41,3,0,0,1,0,0,1.0,43,34,9,2,,,SingAl20
305,Patrick Surtain*,MIA,27,LCB,15,15,7,59,0,32,13,,,,,0,0.0,53,34,19,1,,,SurtPa00
306,Jamie Winborn,SFO,24,LB,9,0,0,0,0,0,2,1,0,1,13,0,3.0,37,34,3,4,,,WinbJa20
307,Tony Brackens,JAX,29,LDE,15,15,1,4,0,4,2,1,0,0,0,0,6.0,39,33,6,14,,,BracTo00
308,Keion Carpenter,ATL,26,FS,15,8,3,22,0,14,8,1,0,0,0,0,0.0,36,33,3,0,,,CarpKe20
309,La'Roi Glover*,DAL,29,RDT,16,16,0,0,0,0,1,1,0,2,0,0,5.0,49,33,16,8,,1,GlovLa00
310,Travis Kirschke,SFO,29,RDT,15,15,,,0,,,,,,,0,1.5,43,33,10,4,,,KirsTr20
311,Chris McAlister*+,BAL,26,LCB,15,15,3,93,1,83,14,,,,,0,0.0,43,33,10,0,,,McAlCh00
312,Trevor Pryce,DEN,28,LDE,16,16,0,0,0,0,1,2,1,1,0,0,8.5,44,33,11,9,,,PrycTr00
313,Corey Simon*,PHI,26,LDT,16,16,0,0,0,0,2,2,0,1,0,0,7.5,42,33,9,4,,,SimoCo00
314,Donald Strickland,IND,23,FS,11,8,2,43,0,24,3,1,0,0,0,0,0.0,48,33,15,0,,,StriDo20
315,Willie Whitehead,NOR,30,RDE/LDE,11,10,0,0,0,0,2,1,0,1,0,0,5.5,40,33,7,5,,,WhitWi23
316,LeVar Woods,ARI,25,LB,16,3,,,0,,,0,0,3,0,0,1.0,39,33,6,4,,,WoodLe21
317,Ralph Brown,NYG,25,RCB,11,7,2,51,1,29,8,1,0,0,0,0,1.0,37,32,5,2,,,BrowRa20
318,Henri Crockett,MIN,29,LLB,16,15,0,0,0,0,2,,,,,,0.0,34,32,2,8,,,CrocHe20
319,Sedrick Hodge,NOR,25,LLB,9,9,0,0,0,0,3,,,,,0,1.0,37,32,5,1,,,HodgSe20
320,David Macklin,IND,25,DB,16,4,1,0,0,0,8,1,1,1,0,0,0.0,40,32,8,2,,,MackDa20
321,Kenny Smith,NOR,26,RDT,15,9,0,0,0,0,1,0,0,1,0,0,1.0,42,32,10,2,,,SmitKe23
322,Ted Washington,NWE,35,LDT,10,10,,,0,,,1,0,0,0,0,2.0,40,32,8,2,,,WashTe01
323,Anthony Weaver,BAL,23,LDE,15,15,0,0,0,0,6,2,0,2,0,0,5.0,41,32,9,5,,,WeavAn20
324,Brandon Whiting,PHI,27,LDE,14,14,,,0,,,1,0,1,0,0,2.0,45,32,13,5,,,WhitBr21
325,Cornell Brown,BAL,28,LB,16,3,0,0,0,0,2,,,,,0,1.0,36,31,5,6,,,BrowCo20
326,Adrian Dingle,SDG,26,RDE,16,16,0,0,0,0,1,2,0,1,0,0,6.0,37,31,6,10,,,DingAd20
327,Corey Fuller,BAL,32,RCB,14,10,0,0,0,0,5,,,,,,0.0,36,31,5,0,,,FullCo20
328,Corey Ivy,TAM,26,DB,16,2,0,0,0,0,1,,,,,,0.0,31,31,0,0,,,IvyxCo20
329,Brad Kassell,TEN,23,LB,16,4,0,0,0,0,2,,,,,,0.0,41,31,10,0,,,KassBr20
330,Damien Robinson,SEA,30,DB,15,4,1,26,0,26,4,0,1,1,3,0,0.0,35,31,4,0,,,RobiDa20
331,Larry Tripplett,IND,24,LDT,16,16,,,0,,,1,0,0,0,0,1.0,50,31,19,2,,,TripLa20
332,Danny Clark,JAX,26,RLB,16,8,,,0,,,1,,,,,0.0,41,30,11,4,,,ClarDa21
333,James Darling,ARI,29,LB,16,0,,,0,,,,,,,0,2.0,30,30,0,3,,,DarlJa20
334,Todd Franz,WAS,27,DB,16,1,0,0,0,0,1,,,,,,0.0,38,30,8,1,,,FranTo21
335,Ian Gold,DEN,25,RLB,6,6,2,14,1,12,6,,,,,0,0.0,31,30,1,6,,,GoldIa00
336,Bobby Hamilton,NWE,32,LDE,16,16,0,0,0,0,3,,,,,,0.0,46,30,16,3,,,HamiBo20
337,Vonnie Holliday,KAN,28,RDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,38,30,8,9,,,HollVo20
338,Ryan Pickett,STL,24,LDT,16,13,0,0,0,0,3,,,,,0,1.0,42,30,12,4,,,PickRy20
339,Bryan Thomas,NYJ,24,RDE,16,10,0,0,0,0,2,0,0,1,0,0,1.0,47,30,17,4,,,ThomBr21
340,Frank Walker,NYG,23,RCB,10,7,2,74,1,56,5,,,,,0,0.0,34,30,4,0,,,WalkFr20
341,Al Wallace,CAR,29,DE,16,2,2,58,0,53,5,0,1,1,0,0,5.0,38,30,8,8,,,WallAl20
342,Idrees Bashir,IND,25,FS,9,9,2,9,0,9,4,1,0,1,0,0,0.0,43,29,14,0,,,BashId20
343,Courtney Brown,CLE,25,LDE,13,13,0,0,0,0,4,4,0,1,0,0,6.0,38,29,9,5,,,BrowCo22
344,Fakhir Brown,NOR,26,DB,16,0,0,0,0,0,8,,,,,,0.0,34,29,5,0,,,BrowFa20
345,Kevin Carter,TEN,30,LDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,48,29,19,10,,,CartKe00
346,Russell Davis,ARI,28,LDT,15,15,0,0,0,0,2,1,0,1,0,0,1.0,38,29,9,4,,,DaviRu20
347,Dwight Freeney*,IND,23,RDE,15,13,0,0,0,0,1,4,0,2,23,1,11.0,34,29,5,10,,,FreeDw00
348,Aaron Glenn,HOU,31,LCB,11,11,1,0,0,0,12,,,,,0,0.0,35,29,6,0,,,GlenAa00
349,Carlos Hall,TEN,24,DE,16,4,,,0,,,,,,,0,3.0,37,29,8,7,,,HallCa20
350,Pete Hunter,DAL,23,DB,16,1,1,0,0,0,5,0,0,2,0,0,0.0,32,29,3,0,,,HuntPe20
351,Bhawoh Jue,GNB,24,DB,16,0,0,0,0,0,3,1,0,0,0,0,1.5,33,29,4,2,,,JuexBh20
352,Jevon Kearse,TEN,27,RDE,14,14,1,0,0,0,1,4,0,0,0,0,9.5,42,29,13,8,,,KearJe00
353,Bryan Knight,CHI,24,LB,16,2,0,0,0,0,1,0,0,1,0,0,0.0,43,29,14,1,,,KnigBr20
354,Terrence McGee,BUF,23,DB,14,2,2,5,0,3,6,1,0,0,0,0,1.0,34,29,5,0,,,McGeTe99
355,Asante Samuel,NWE,22,DB,16,1,2,55,1,55,9,,,,,0,0.0,34,29,5,0,,,SamuAs20
356,Bryant Young,SFO,31,LDT,16,16,0,0,0,0,4,1,0,0,0,0,3.5,35,29,6,8,,,YounBr00
357,Brian Dawkins,PHI,30,FS,7,7,1,0,0,0,6,,,,,0,0.5,35,28,7,1,,,DawkBr00
358,Jamie Duncan,STL,28,MLB,16,6,1,0,0,0,3,,,,,0,1.0,41,28,13,1,,,DuncJa20
359,E.J. Henderson,MIN,23,LB,16,0,,,0,,,1,0,1,0,0,0.0,34,28,6,2,,,HendE.20
360,Jason Simmons,HOU,27,DB,16,2,0,0,0,0,1,,,,,0,0.0,33,28,5,0,,,SimmJa20
361,Tony Williams,CIN,28,RDT,16,16,,,0,,,1,0,1,-1,0,2.0,38,28,10,5,,,WillTo23
362,Rocky Boiman,TEN,23,LB,16,2,2,70,1,60,2,,,,,0,1.5,45,27,18,6,,1,BoimRo20
363,Alfonso Boone,CHI,27,LDT,16,6,0,0,0,0,3,,,,,0,1.0,31,27,4,2,,,BoonAl20
364,Gary Brackett,IND,23,LB,16,0,1,31,1,31,1,,,,,0,1.0,31,27,4,3,,,BracGa20
365,Dwaine Carpenter,SFO,27,DB,15,2,0,0,0,0,3,3,0,1,0,0,0.0,30,27,3,1,,,CarpDw20
366,Andre Carter,SFO,24,RDE,15,15,0,0,0,0,3,1,0,0,0,0,6.5,34,27,7,7,,,CartAn20
367,Chris Crocker,CLE,23,DB,16,1,0,0,0,0,2,,,,,,0.0,35,27,8,1,,,CrocCh20
368,Ryan Denney,BUF,26,LDE,16,13,0,0,0,0,3,1,0,0,0,0,3.5,43,27,16,5,,,DennRy20
369,Doug Evans,2TM,33,DB,11,3,1,2,0,2,1,,,,,0,0.0,30,27,3,0,,,EvanDo21
370,Barry Gardner,CLE,27,LB,16,0,,,0,,,1,,,,,0.0,38,27,11,2,,,GardBa20
371,Cory Hall,ATL,27,FS,11,10,0,0,0,0,2,1,,,,,0.0,32,27,5,1,,,HallCo21
372,Casey Hampton*,PIT,26,NT,16,16,0,0,0,0,2,,,,,0,1.0,39,27,12,4,,,HampCa00
373,Bernard Holsey,WAS,30,LDT/RDT,16,16,,,0,,,0,0,1,0,0,2.5,31,27,4,5,,,HolsBe20
374,Darren Howard,NOR,27,RDE,8,8,0,0,0,0,4,0,0,1,2,0,5.0,29,27,2,9,,,HowaDa21
375,Cletidus Hunt,GNB,27,RDT,16,16,0,0,0,0,4,1,0,1,0,0,4.0,36,27,9,8,,,HuntCl20
376,Dennis Johnson,ARI,24,LDE,15,10,0,0,0,0,5,,,,,0,3.0,43,27,16,8,,,JohnDe22
377,Emmanuel McDaniel,ARI,31,DB,15,0,0,0,0,0,7,,,,,,0.0,28,27,1,0,,,McDaEm20
378,Eric Ogbogu,DAL,28,DE,16,3,0,0,0,0,1,3,0,0,0,0,3.5,37,27,10,3,,,OgboEr20
379,Pierson Prioleau,BUF,26,FS,16,6,0,0,0,0,5,1,0,0,0,0,0.5,40,27,13,0,,1,PrioPi20
380,Kimo von Oelhoffen,PIT,32,RDE,16,16,,,0,,,1,0,1,0,0,8.0,35,27,8,8,,,vonOKi20
381,William Bartee,KAN,26,DB,11,1,0,0,0,0,1,0,1,1,0,0,0.0,30,26,4,1,,,BartWi20
382,John Engelberger,SFO,27,LDE,16,16,0,0,0,0,1,1,0,2,0,0,4.5,29,26,3,5,,,EngeJo20
383,Steve Foley,HOU,28,LB,13,3,0,0,0,0,3,,,,,0,1.0,31,26,5,1,,,FoleSt21
384,DeJuan Groce,STL,23,DB,16,1,1,7,0,7,2,0,5,1,0,0,0.0,30,26,4,0,,,GrocDe20
385,Gerald Hayes,ARI,23,LB,12,2,0,0,0,0,1,1,,,,,0.0,30,26,4,1,,,HayeGe20
386,Michael Haynes,CHI,23,DE,16,0,0,0,0,0,1,1,0,0,0,0,2.0,32,26,6,3,,,HaynMi20
387,Reggie Hayward,DEN,24,DE,16,2,0,0,0,0,5,2,0,2,0,0,8.5,30,26,4,9,,,HaywRe20
388,Tod McBride,ATL,27,RCB,12,9,3,44,1,25,10,1,2,0,0,0,0.0,27,26,1,0,,,McBrTo20
389,Chester McGlockton,NYJ,34,DT,16,0,0,0,0,0,2,2,0,1,0,0,1.0,33,26,7,3,,,McGlCh00
390,Corey Sears,HOU,30,LDE,16,12,0,0,0,0,1,0,0,1,0,0,1.0,37,26,11,2,,,SearCo20
391,Brady Smith,ATL,30,RDE,16,14,0,0,0,0,1,,,,,0,4.0,27,26,1,8,,,SmitBr21
392,Johnathan Sullivan,NOR,22,LDT,14,12,0,0,0,0,1,1,0,0,0,0,1.0,34,26,8,2,,,SullJo23
393,Ike Taylor,PIT,23,DB,16,1,0,0,0,0,2,0,1,0,0,0,0.0,32,26,6,0,,,TaylIk20
394,Nate Webster,TAM,26,MLB,15,5,,,0,,,0,0,1,0,0,1.0,52,26,26,2,,,WebsNa20
395,Chad Williams,BAL,24,DB,16,1,1,52,1,52,6,2,0,3,1,0,1.0,30,26,4,4,,,WillCh20
396,Brian Allen,CAR,25,LB,14,4,0,0,0,0,2,0,0,1,0,0,1.0,35,25,10,1,,,AlleBr21
397,Bertrand Berry,DEN,28,RDE,16,16,0,0,0,0,4,3,0,1,3,0,11.5,37,25,12,9,,,BerrBe99
398,Raheem Brock,IND,25,LDE,16,16,0,0,0,0,3,0,0,3,8,0,2.0,42,25,17,5,,,BrocRa20
399,Matt Chatham,NWE,26,LB,16,4,,,0,,,1,0,2,38,1,1.5,38,25,13,3,,,ChatMa20
400,Ryan Clark,NYG,24,DB,16,4,0,0,0,0,2,,,,,0,1.0,28,25,3,3,,,ClarRy20
401,Mario Fatafehi,DEN,24,LDT,16,9,0,0,0,0,1,1,0,0,0,0,2.5,37,25,12,8,,,FataMa20
402,Michael Hawthorne,GNB,26,DB,14,2,2,8,0,8,5,,,,,0,1.0,32,25,7,1,,,HawtMi20
403,Chris Hope,PIT,23,DB,16,0,0,0,0,0,1,,,,,0,0.0,30,25,5,0,,,HopeCh21
404,Mike Nattiel,MIN,23,LB,16,0,1,80,1,80,3,1,0,0,0,0,0.0,27,25,2,2,,,NattMi20
405,Calvin Pace,ARI,23,RDE,16,16,,,0,,,0,0,1,0,0,1.0,32,25,7,4,,,PaceCa20
406,Robert Porcher,DET,34,LDE,14,14,,,0,,,2,0,0,0,0,4.5,34,25,9,7,,,PorcRo00
407,Matt Stevens,HOU,30,FS,12,5,1,12,0,12,4,0,0,1,0,0,0.0,32,25,7,1,,,StevMa22
408,Coy Wire,BUF,25,DB,16,1,0,0,0,0,2,,,,,0,1.0,29,25,4,2,,,WireCo20
409,Brian Young,STL,26,RDT,16,12,0,0,0,0,2,4,0,5,21,0,2.0,36,25,11,2,,,YounBr20
410,John Abraham,NYJ,25,RDE,7,6,,,0,,,1,0,0,0,0,6.0,32,24,8,8,,,AbraJo00
411,Sam Adams,BUF,30,LDT,15,15,1,37,1,37,3,0,0,1,0,0,5.0,33,24,9,6,,,AdamSa00
412,Victor Green,NOR,34,DB,13,1,0,24,0,24,2,2,0,1,0,0,0.0,27,24,3,0,,,GreeVi20
413,Clark Haggans,PIT,26,LB,16,2,0,0,0,0,1,1,0,0,0,0,1.0,33,24,9,0,,,HaggCl20
414,Tommy Hendricks,MIA,25,LB,16,2,,,0,,,1,,,,,0.0,34,24,10,2,,,HendTo20
415,Izell Reese,BUF,29,FS,13,9,0,0,0,0,1,,,,,,0.0,34,24,10,0,,,ReesIz20
416,Paul Spicer,JAX,28,DE,16,1,1,2,0,2,5,0,0,1,0,0,0.0,32,24,8,5,,,SpicPa20
417,Greg Spires,TAM,29,LDE,15,15,0,0,0,0,5,1,0,1,0,0,3.5,36,24,12,7,,,SpirGr20
418,Gerard Warren,CLE,25,LDT,16,15,0,0,0,0,1,0,0,2,0,0,5.5,32,24,8,7,,,WarrGe20
419,Jamal Williams,SDG,27,LDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,33,24,9,5,,,WillJa99
420,Monty Beisel,KAN,25,LB,12,0,,,0,,,,,,,0,1.0,24,23,1,0,,,BeisMo20
421,Antonio Cochran,SEA,27,LDE,15,7,,,0,,,0,0,1,0,0,1.0,29,23,6,1,,,CochAn20
422,Arturo Freeman,MIA,27,DB,16,0,0,0,0,0,2,2,0,1,0,0,1.0,30,23,7,2,,,FreeAr20
423,Darius Holland,DEN,30,RDT,16,14,0,0,0,0,4,,,,,,0.0,32,23,9,3,,,HollDa20
424,Kenny Holmes,NYG,30,RDE,9,9,,,0,,,1,0,2,0,1,5.5,30,23,7,6,,,HolmKe20
425,Terrence Holt,DET,23,DB,11,2,3,42,0,30,6,0,1,2,0,0,0.0,27,23,4,0,,,HoltTe20
426,Tyoka Jackson,STL,32,DT,16,3,1,11,0,11,4,2,0,1,0,0,5.5,29,23,6,4,,,JackTy20
427,Deltha O'Neal,DEN,26,RCB,13,6,1,6,0,6,2,0,2,0,0,0,0.0,31,23,8,1,,,ONeaDe00
428,James Reed,NYJ,26,DT,16,0,,,0,,,0,0,1,16,0,1.0,37,23,14,1,,,ReedJa21
429,Bryan Robinson,CHI,29,RDT,16,16,0,0,0,0,4,,,,,0,1.0,29,23,6,1,,,RobiBr20
430,Nick Rogers,MIN,24,RLB,16,5,,,0,,,1,0,0,0,0,0.0,27,23,4,2,,,RogeNi20
431,Samari Rolle,TEN,27,RCB,13,13,6,141,0,52,17,0,0,2,64,1,0.0,31,23,8,0,,,RollSa00
432,Juran Bolden,ATL,29,LCB,8,8,3,61,1,41,3,2,0,0,0,0,0.0,25,22,3,0,,,BoldJu20
433,Dale Carter,NOR,34,LCB,8,8,0,0,0,0,1,,,,,0,1.0,24,22,2,1,,,CartDa00
