,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
211,Justin Tuck,NYG,30,LDE,16,15,1,-2,0,-2,3,2,0,0,0,0,11.0,63,41,22,15,23,,TuckJu20
212,David Amerson,WAS,22,SS,16,8,2,45,1,45,10,1,0,0,0,0,0.0,48,40,8,1,1,,AmerDa00
213,Micah Hyde,GNB,23,DB,16,3,0,0,0,0,2,2,2,1,0,0,1.0,54,40,14,2,0,,HydeMi00
214,Chandler Jones,NWE,23,RDE,16,16,,,0,,,1,0,1,0,1,11.5,79,40,39,14,23,,JoneCh03
215,Patrick Peterson*+,ARI,23,LCB,16,16,3,59,0,43,13,0,3,2,0,0,0.0,42,40,2,0,0,,PetePa00
216,Marcus Sherels,MIN,26,DB,16,3,1,0,0,0,6,0,3,2,0,0,0.0,46,40,6,1,0,,SherMa20
217,Melvin White,CAR,23,RCB,15,10,2,9,1,8,5,1,0,0,0,0,0.0,47,40,7,1,0,,WhitMe00
218,Vince Williams,PIT,24,LILB,15,11,,,0,,,,,,,,0.0,53,40,13,4,0,,WillVi01
219,Patrick Chung,PHI,26,FS,12,10,0,0,0,0,3,0,0,1,0,0,0.0,59,39,20,1,0,,ChunPa99
220,Carlos Dunlap,CIN,24,LDE,16,15,0,0,0,0,5,4,0,1,42,0,7.5,58,39,19,8,26,,DunlCa99
221,Tamba Hali*,KAN,30,ROLB,15,15,1,10,1,10,1,5,0,2,11,1,11.0,46,39,7,12,15,,HaliTa20
222,Greg Hardy*,CAR,25,RDE,16,13,0,0,0,0,1,1,0,0,0,0,15.0,59,39,20,17,29,,HardGr99
223,Keenan Lewis,NOR,27,RCB,16,16,4,34,0,20,9,1,0,0,0,0,0.0,47,39,8,1,0,,LewiKe96
224,Carlos Rogers,SFO,32,LCB,16,16,2,14,0,11,8,,,,,0,0.0,47,39,8,0,0,,RogeCa20
225,Jacquian Williams,NYG,25,LLB,16,8,0,0,0,0,8,0,0,2,5,0,0.0,58,39,19,5,1,,WillJa02
226,Robert Blanton,MIN,24,DB,16,3,,,0,,,,,,,,0.0,61,38,23,0,0,,BlanRo00
227,Michael Brockers,STL,23,RDT,16,16,,,0,,,1,0,0,0,0,5.5,46,38,8,7,10,,BrocMi00
228,Jurrell Casey,TEN,24,RDT,15,14,0,0,0,0,2,1,0,1,0,0,10.5,55,38,17,11,13,,CaseJu00
229,Chris Houston,DET,29,LCB,12,12,2,34,0,30,9,,,,,0,0.0,44,38,6,1,0,,HousCh99
230,Colin McCarthy,TEN,24,MLB,16,5,1,1,0,1,1,1,0,0,0,0,0.0,55,38,17,2,0,,McCaCo00
231,Rahim Moore,DEN,23,FS,10,10,2,18,0,18,6,,,,,0,0.0,44,38,6,0,0,,MoorRa00
232,Sio Moore,OAK,23,RLB,15,11,,,0,,,1,0,0,0,0,4.5,50,38,12,6,9,,MoorSi00
233,Richard Sherman*+,SEA,25,LCB,16,16,8,125,1,58,16,0,2,2,0,0,0.0,48,38,10,0,1,,SherRi00
234,Jimmy Wilson,MIA,27,DB,16,3,2,21,0,23,5,1,0,0,0,0,0.0,39,38,1,0,0,,WilsJi00
235,Pat Angerer,IND,26,LILB,11,9,1,4,0,4,2,,,,,0,0.5,63,37,26,2,2,,AngePa99
236,Akeem Ayers,TEN,24,LLB,16,14,1,5,0,5,5,1,0,0,0,0,1.0,49,37,12,5,7,,AyerAk00
237,Jairus Byrd*,BUF,27,FS,11,9,4,85,0,57,6,1,0,0,0,0,1.0,48,37,11,1,1,,ByrdJa99
238,Isaiah Frey,CHI,23,DB,16,6,0,0,0,0,1,,,,,,0.0,47,37,10,1,2,,FreyIs00
239,Calvin Pace,NYJ,33,ROLB,16,16,0,0,0,0,3,2,0,0,0,0,10.0,53,37,16,10,12,,PaceCa20
240,George Selvie,DAL,26,LDE,16,16,0,0,0,0,1,1,0,1,0,0,7.0,45,37,8,13,14,,SelvGe99
241,Kayvon Webster,DEN,22,DB,14,2,1,10,0,10,9,1,0,0,0,0,0.0,41,37,4,1,0,,WebsKa00
242,Earl Wolff,PHI,24,FS,11,6,1,0,0,0,5,,,,,0,0.0,45,37,8,1,1,,WolfEa00
243,Brian Cushing,HOU,26,LILB,7,7,1,18,1,18,3,1,0,0,0,0,1.5,48,36,12,6,4,,CushBr99
244,Darnell Dockett,ARI,32,RDE,16,16,,,0,,,,,,,0,4.5,46,36,10,12,13,,DockDa20
245,Damon Harrison,NYJ,25,NT,16,16,0,0,0,0,2,,,,,0,1.0,66,36,30,7,1,,HarrDa03
246,Davon House,GNB,24,DB,16,5,1,11,0,11,10,,,,,0,1.0,44,36,8,1,1,,HousDa00
247,Kendall Langford,STL,27,LDT,16,16,0,0,0,0,4,,,,,0,5.0,49,36,13,11,5,,LangKe98
248,Mike Neal,GNB,26,LOLB,16,10,1,5,0,5,1,1,0,0,0,0,5.0,47,36,11,7,8,,NealMi99
249,Johnny Patrick,SDG,25,DB,13,4,1,0,0,0,2,1,0,0,0,0,1.5,38,36,2,2,4,,PatrJo00
250,Vincent Rey,CIN,26,LB,16,3,2,29,1,25,5,1,0,1,0,0,4.0,57,36,21,5,4,,ReyxVi00
251,Randy Starks,MIA,30,LDT,16,14,0,0,0,0,1,1,0,1,0,0,4.0,49,36,13,7,9,,StarRa20
252,Ndamukong Suh*+,DET,26,RDT,16,16,0,0,0,0,6,1,0,0,0,0,5.5,49,36,13,9,20,1,SuhxNd99
253,Tramaine Brock,SFO,25,RCB,16,7,5,82,1,41,13,,,,,0,0.0,37,35,2,0,0,,BrocTr00
254,Antonio Cromartie*,NYJ,29,LCB,16,16,3,20,0,20,9,1,0,0,0,0,0.0,38,35,3,0,0,,CromAn20
255,Cameron Heyward,PIT,24,LDE,16,13,0,0,0,0,7,0,0,1,8,0,5.0,59,35,24,7,10,,HeywCa01
256,Michael Johnson,CIN,26,RDE,15,15,1,7,0,7,9,2,0,0,0,0,3.5,56,35,21,5,23,,JohnMi98
257,Jerod Mayo,NWE,27,LLB,6,6,0,0,0,0,1,0,0,1,2,0,1.5,55,35,20,1,2,,MayoJe99
258,Gerald McCoy*+,TAM,25,LDT,16,16,0,0,0,0,4,0,0,1,12,0,9.5,50,35,15,15,21,,McCoGe99
259,Aqib Talib*,NWE,27,LCB,13,13,4,12,0,14,14,1,0,1,0,0,0.0,41,35,6,1,0,,TaliAq99
260,Jahleel Addae,SDG,23,DB,16,2,0,0,0,0,3,1,0,0,0,0,1.0,38,34,4,2,1,,AddaJa00
261,Derek Cox,SDG,27,LCB,16,11,1,2,0,2,7,,,,,0,0.0,38,34,4,0,0,,CoxxDe99
262,Alfonzo Dennard,NWE,24,RCB,13,9,1,0,0,0,8,,,,,0,0.0,40,34,6,0,0,,DennAl00
263,Jason Hatcher*,DAL,31,RDT,15,15,0,0,0,0,3,2,0,0,0,0,11.0,41,34,7,15,15,,HatcJa20
264,Linval Joseph,NYG,25,LDT,15,15,,,0,,,1,0,1,0,0,3.0,59,34,25,8,8,,JoseLi99
265,Koa Misi,MIA,26,RLB,15,12,0,0,0,0,3,,,,,0,2.0,54,34,20,6,4,,MisiKo99
266,Ropati Pitoitua,TEN,28,RDE,16,13,0,0,0,0,4,,,,,0,4.0,44,34,10,7,5,,PitoRo00
267,Malcolm Smith,SEA,24,RLB,15,8,2,69,1,37,4,1,0,0,0,0,1.0,54,34,20,5,1,,SmitMa02
268,Jared Allen,MIN,31,RDE,16,16,0,0,0,0,6,2,0,0,0,0,11.5,52,33,19,13,26,,AlleJa22
269,Tyson Alualu,JAX,26,LDE,16,16,0,0,0,0,1,,,,,0,1.5,42,33,9,3,9,,AluaTy99
270,Jo-Lonn Dunbar,STL,28,RLB,12,10,,,0,,,,,,,,0.0,39,33,6,4,2,,DunbJo20
271,Chris Long,STL,28,LDE,16,16,0,0,0,0,2,1,0,2,45,1,8.5,40,33,7,13,12,,LongCh99
272,Whitney Mercilus,HOU,23,ROLB,16,16,,,0,,,,,,,0,7.0,47,33,14,6,18,,MercWh00
273,Jared Odrick,MIA,26,LDT,16,5,0,0,0,0,2,1,0,0,0,0,4.5,42,33,9,9,15,,OdriJa99
274,Charles Tillman,CHI,32,RCB,8,8,3,69,0,41,6,3,0,0,0,0,0.0,42,33,9,2,0,,TillCh20
275,Dekoda Watson,TAM,25,LB,15,3,1,0,0,0,1,1,0,1,0,0,2.0,42,33,9,5,4,,WatsDe99
276,Mark Herzlich,NYG,26,LB,16,2,0,0,0,0,1,,,,,,0.0,42,32,10,1,0,,HerzMa00
277,Jerry Hughes,BUF,25,DE,16,1,0,0,0,0,2,2,0,0,0,0,10.0,46,32,14,9,18,,HughJe99
278,Corey Liuget,SDG,23,RDE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,42,32,10,7,13,,LiugCo00
279,Trumaine McBride,NYG,28,LCB,15,10,2,17,0,17,15,1,1,0,0,0,0.0,37,32,5,1,0,,McBrTr99
280,Bacarri Rambo,WAS,23,DB,11,3,,,0,,,,,,,0,1.0,43,32,11,2,1,,RambBa00
281,Justin Smith*,SFO,34,RDE,16,16,,,0,,,1,0,0,0,0,6.5,49,32,17,9,16,,SmitJu20
282,Michael Wilhoite,SFO,27,LB,16,2,0,0,0,0,1,,,,,,0.0,34,32,2,3,0,,WilhMi00
283,John Abraham*,ARI,35,ROLB,16,13,0,0,0,0,3,4,0,0,0,0,11.5,37,31,6,14,14,1,AbraJo00
284,Jason Babin,JAX,33,LOLB,16,16,,,0,,,3,0,0,0,0,7.5,40,31,9,10,23,,BabiJa20
285,Will Blackmon,JAX,29,LCB,15,8,1,1,0,1,11,2,0,1,21,1,1.0,41,31,10,3,0,,BlacWi20
286,Mike Harris,JAX,24,DB,16,2,0,0,0,0,2,0,0,1,0,0,0.0,37,31,6,0,0,,HarrMi00
287,Bruce Irvin,SEA,26,LLB,12,12,1,8,0,8,2,1,0,0,0,0,2.0,40,31,9,2,4,,IrviBr00
288,Jarvis Jones,PIT,24,OLB,14,8,0,0,0,0,4,,,,,0,1.0,41,31,10,4,3,,JoneJa05
289,Star Lotulelei,CAR,24,RDT,16,16,,,0,,,,,,,0,3.0,42,31,11,9,4,,LotuSt00
290,Julius Peppers,CHI,33,RDE,16,16,1,14,0,14,3,2,0,1,42,1,7.0,45,31,14,8,6,,PeppJu99
291,Matt Shaughnessy,ARI,27,LOLB,16,12,0,0,0,0,1,1,0,3,6,1,3.0,36,31,5,9,6,,ShauMa99
292,Ernie Sims,DAL,29,LB,12,6,,,0,,,1,,,,,0.0,42,31,11,0,0,,SimsEr20
293,Keith Tandy,TAM,24,FS,16,5,3,42,0,20,3,1,0,1,0,0,0.0,40,31,9,0,1,,TandKe00
294,Osi Umenyiora,ATL,32,RDE,16,13,1,68,1,68,3,3,0,0,0,0,7.5,47,31,16,6,10,,UmenOs99
295,Kyle Wilber,DAL,24,LLB,16,6,,,0,,,1,0,2,1,0,2.0,44,31,13,4,4,,WilbKy00
296,Will Allen,2TM,31,DB,17,2,2,40,0,27,4,1,0,1,49,0,0.0,43,30,13,2,0,,AlleWi21
297,Andre Branch,JAX,24,LB,16,0,0,0,0,0,3,,,,,0,6.0,37,30,7,10,9,,BranAn00
298,Stephon Gilmore,BUF,23,RCB,11,9,2,0,0,0,10,0,0,1,0,0,0.0,35,30,5,0,0,,GilmSt00
299,Malik Jackson,DEN,23,LDE,16,5,0,0,0,0,4,1,0,0,0,0,6.0,42,30,12,11,14,,JackMa02
300,Jim Leonhard,BUF,31,SS,16,7,4,72,0,41,6,,,,,0,0.0,41,30,11,1,0,,LeonJi23
301,Earl Mitchell,HOU,26,NT,16,14,,,0,,,,,,,0,1.5,48,30,18,2,3,,MitcEa99
302,Arthur Moats,BUF,25,RLB,16,12,,,0,,,,,,,,0.0,54,30,24,1,1,,MoatAr00
303,Nickell Robey-Coleman,BUF,21,DB,16,2,1,19,1,19,10,1,0,1,0,0,3.0,39,30,9,8,6,,RobeNi00
304,Darian Stewart,STL,25,SS,13,6,0,0,0,0,5,1,0,1,19,0,0.0,36,30,6,0,2,,StewDa00
305,Reggie Walker,SDG,27,LB,16,6,0,0,0,0,1,1,0,0,0,0,3.0,36,30,6,6,5,,WalkRe00
306,Nigel Bradham,BUF,24,LB,16,2,0,0,0,0,1,,,,,,0.0,51,29,22,1,0,,BradNi00
307,Tarell Brown,SFO,28,RCB,13,10,0,0,0,0,10,0,0,2,16,0,0.0,32,29,3,0,0,,BrowTa99
308,Rafael Bush,NOR,26,DB,13,6,0,0,0,0,5,0,0,1,0,0,0.0,41,29,12,0,0,,BushRa00
309,Fletcher Cox,PHI,23,RDE,16,16,0,0,0,0,1,0,0,1,3,0,3.0,41,29,12,4,9,,CoxxFl00
310,Akiem Hicks,NOR,24,LDE,16,16,,,0,,,,,,,0,4.5,56,29,27,8,5,,HickAk00
311,Nate Irving,DEN,25,LB,15,4,0,0,0,0,1,,,,,0,1.0,41,29,12,8,3,,IrviNa00
312,Cameron Jordan*,NOR,24,RDE,16,16,0,0,0,0,4,2,0,2,11,0,12.5,47,29,18,13,23,,JordCa00
313,Jonathan Massaquoi,ATL,25,DE,16,4,0,0,0,0,1,,,,,0,4.0,46,29,17,7,8,,MassJo00
314,Jameel McClain,BAL,28,LILB,10,10,,,0,,,1,,,,,0.0,52,29,23,1,0,,McClJa01
315,Ray McDonald,SFO,29,LDE,14,14,0,0,0,0,1,,,,,0,3.5,37,29,8,6,7,,McDoRa99
316,Barkevious Mingo,CLE,23,LB,15,3,0,0,0,0,4,,,,,0,5.0,42,29,13,9,12,,MingBa00
317,Derrick Morgan,TEN,24,LDE,15,14,0,0,0,0,2,1,0,1,0,0,6.0,35,29,6,9,21,,MorgDe99
318,Corey Peters,ATL,25,LDT,15,15,0,0,0,0,2,,,,,0,5.0,46,29,17,6,7,,PeteCo00
319,Shaun Phillips,DEN,32,RDE,16,12,1,3,0,3,5,2,0,0,0,0,10.0,36,29,7,10,14,,PhilSh20
320,Logan Ryan,NWE,22,RCB,16,7,5,82,1,79,10,1,0,0,0,0,1.5,35,29,6,1,3,,RyanLo00
321,Asante Samuel,ATL,32,RCB,11,10,1,1,0,1,4,1,0,0,0,0,0.0,30,29,1,0,0,,SamuAs20
322,Aldon Smith,SFO,24,ROLB,11,8,,,0,,,1,0,0,0,0,8.5,34,29,5,11,18,,SmitAl04
323,Cameron Wake*,MIA,31,LDE,15,15,,,0,,,2,0,1,0,0,8.5,37,29,8,8,21,1,WakeCa00
324,Vance Walker,OAK,26,LDT/LDE,15,15,,,0,,,,,,,0,3.0,40,29,11,7,5,,WalkVa99
325,Corey White,NOR,23,LCB,16,6,1,43,0,43,6,1,1,1,0,0,0.0,41,29,12,1,0,,WhitCo01
326,George Wilson,TEN,32,WR,16,3,1,0,0,0,4,,,,,0,0.0,40,29,11,2,1,,WilsGe01
327,Willie Young,DET,28,RDE,16,15,0,0,0,0,5,0,0,2,0,0,3.0,47,29,18,7,10,,YounWi99
328,Robert Alford,ATL,25,DB,16,4,2,0,0,0,8,1,1,1,-5,0,0.0,40,28,12,0,1,,AlfoRo00
329,Jonathan Babineaux,ATL,32,RDT,16,16,,,0,,,1,0,2,8,0,1.0,42,28,14,7,4,,BabiJo20
330,Chris Crocker,CIN,33,DB,12,3,2,41,1,32,7,,,,,0,1.5,37,28,9,5,1,,CrocCh20
331,Glenn Dorsey,SFO,28,NT,16,13,,,0,,,,,,,0,2.0,41,28,13,3,3,,DorsGl99
332,Junior Galette,NOR,25,LOLB,16,15,0,0,0,0,2,1,0,2,13,0,12.0,40,28,12,14,22,,GaleJu00
333,Arthur Jones,BAL,27,LDE,14,13,,,0,,,,,,,0,4.0,53,28,25,8,7,,JoneAr22
334,Sen'Derrick Marks,JAX,26,RDE,16,16,0,0,0,0,8,2,0,3,15,0,4.0,34,28,6,6,10,,MarkSe99
335,DeMarcus Ware,DAL,31,RDE,13,13,1,0,0,0,2,0,0,1,0,0,6.0,40,28,12,9,12,,WareDe99
336,Mario Williams*,BUF,28,RDE,16,16,0,0,0,0,3,1,0,0,0,0,13.0,38,28,10,15,16,,WillMa22
337,Corey Wootton,CHI,26,LDT,16,15,0,0,0,0,5,1,0,2,1,0,3.0,34,28,6,8,6,,WootCo99
338,Audie Cole,MIN,24,MLB,13,5,0,0,0,0,1,,,,,0,1.0,45,27,18,2,5,,ColeAu00
339,Roman Harper,NOR,31,SS,9,5,1,0,0,0,1,0,0,1,19,0,0.0,39,27,12,0,2,,HarpRo21
340,Von Miller,DEN,24,LLB,9,9,0,0,0,0,1,3,0,1,60,1,5.0,34,27,7,9,10,,MillVo00
341,Ed Reed,2TM,35,FS/SS,14,10,3,49,0,25,4,,,,,0,0.0,38,27,11,2,0,,ReedEd00
342,Darius Slay,DET,22,DB,13,4,0,0,0,0,5,,,,,,0.0,34,27,7,0,0,,SlayDa00
343,Cassius Vaughn,IND,26,DB,16,4,3,9,0,8,6,1,0,1,0,0,0.0,30,27,3,0,0,,VaugCa00
344,Phillip Adams,OAK,25,DB,16,2,0,0,0,0,1,0,0,1,26,0,0.0,30,26,4,0,0,,AdamPh00
345,Akeem Dent,ATL,26,MLB,15,7,0,0,0,0,1,,,,,0,1.5,51,26,25,5,2,,DentAk00
346,Dwayne Gratz,JAX,23,LCB,10,8,2,20,0,17,3,,,,,0,0.0,32,26,6,0,0,,GratDw00
347,Jabari Greer,NOR,31,LCB,10,10,1,22,0,22,12,,,,,0,0.0,30,26,4,1,0,,GreeJa22
348,Evander Hood,PIT,26,DE,16,7,,,0,,,0,0,1,0,0,3.0,39,26,13,4,4,,HoodEv99
349,Paul Kruger,CLE,27,LOLB,16,16,0,0,0,0,5,2,0,0,0,0,4.5,47,26,21,5,9,,KrugPa99
350,Clay Matthews,GNB,27,ROLB,11,11,0,0,0,0,1,3,0,0,0,0,7.5,41,26,15,9,11,,MattCl99
351,Coty Sensabaugh,TEN,25,DB,14,3,0,0,0,0,7,0,0,2,0,0,0.0,31,26,5,1,0,,SensCo00
352,Erik Walden,IND,28,LOLB,15,15,0,0,0,0,3,1,1,1,10,0,3.0,45,26,19,5,9,,WaldEr99
353,Sean Weatherspoon,ATL,26,LLB,7,7,1,71,1,71,2,,,,,0,0.0,38,26,12,1,1,,WeatSe99
354,Allen Bailey,KAN,24,DE,15,3,0,0,0,0,2,,,,,0,1.0,30,25,5,1,2,,BailAl00
355,Quinton Coples,NYJ,23,LOLB,14,13,0,0,0,0,2,1,0,0,0,0,4.5,39,25,14,11,19,,CoplQu00
356,Nick Hayden,DAL,27,LDT,16,16,,,0,,,1,0,1,0,1,0.0,44,25,19,2,3,,HaydNi99
357,Tyson Jackson,KAN,27,LDE,15,9,0,0,0,0,3,,,,,0,4.0,34,25,9,3,3,,JackTy98
358,Cullen Jenkins,NYG,32,RDT,16,15,,,0,,,2,0,2,0,0,5.0,31,25,6,7,12,,JenkCu20
359,Peria Jerry,ATL,29,LDE,16,14,0,0,0,0,1,0,0,1,0,0,3.5,33,25,8,5,6,,JerrPe99
360,Charles Johnson,CAR,27,LDE,14,14,,,0,,,1,0,1,0,0,11.0,31,25,6,13,17,,JohnCh98
361,Chris Jones,NWE,23,RDT,13,11,,,0,,,,,,,0,6.0,54,25,29,8,9,,JoneCh04
362,Mathias Kiwanuka,NYG,30,RDE,16,10,0,0,0,0,2,2,0,0,0,0,6.0,41,25,16,8,20,,KiwaMa20
363,Brice McCain,HOU,27,DB,16,4,1,0,0,0,7,,,,,0,0.0,32,25,7,0,0,,McCaBr99
364,Kendall Reyes,SDG,24,LDE,16,16,0,0,0,0,2,,,,,0,5.0,34,25,9,5,7,,ReyeKe00
365,Brian Robison,MIN,30,LDE,16,16,0,0,0,0,3,0,0,1,61,1,9.0,37,25,12,12,18,,RobiBr98
366,Dominique Rodgers-Cromartie,DEN,27,RCB,15,13,3,75,1,75,14,,,,,0,0.0,31,25,6,3,0,,RodgDo99
367,Ahtyba Rubin,CLE,27,LDE,14,14,,,0,,,,,,,0,2.0,52,25,27,3,5,,RubiAh99
368,Don Carey,DET,26,DB,14,3,0,0,0,0,1,1,,,,,0.0,30,24,6,6,0,,CareDo00
369,Morris Claiborne,DAL,23,LCB,10,7,1,0,0,0,5,0,0,1,0,0,0.0,26,24,2,0,0,,ClaiMo00
370,Jamie Collins,NWE,24,LLB,16,8,0,0,0,0,4,0,0,1,0,0,0.0,43,24,19,2,3,,CollJa00
371,Quintin Demps,KAN,28,DB,16,6,4,61,0,35,9,,,,,0,0.0,35,24,11,0,0,,DempQu99
372,Andrew Gachkar,SDG,25,LB,16,3,,,0,,,1,,,,,0.0,33,24,9,1,0,,GachAn00
373,Duron Harmon,NWE,22,DB,15,3,2,44,0,42,4,,,,,0,0.0,31,24,7,0,0,,HarmDu00
374,Jamari Lattimore,GNB,25,LB,15,4,0,0,0,0,1,1,0,0,0,0,2.0,35,24,11,3,2,,LattJa00
375,Ashlee Palmer,DET,27,LLB,16,10,0,0,0,0,1,0,0,1,0,0,0.0,33,24,9,6,1,,PalmAs99
376,Domata Peko,CIN,29,LDT,16,16,,,0,,,,,,,0,3.0,52,24,28,2,5,,PekoDo20
377,Walter Thurmond,SEA,26,DB,12,3,1,29,1,29,6,1,0,1,-2,0,1.0,33,24,9,3,1,,ThurWa99
378,Kyle Wilson,NYJ,26,DB,16,1,0,0,0,0,1,,,,,0,0.0,26,24,2,0,0,,WilsKy99
379,Robert Ayers,DEN,28,DE,15,3,,,0,,,1,0,0,0,0,5.5,29,23,6,7,10,,AyerRo99
380,E.J. Biggers,WAS,26,DB,16,5,1,15,0,15,2,,,,,0,0.0,35,23,12,1,0,,BiggE.99
381,Jasper Brinkley,ARI,28,LB,15,3,0,0,0,0,1,,,,,,0.0,27,23,4,4,2,,BrinJa99
382,Jonathan Casillas,TAM,26,LB,12,4,0,0,0,0,2,1,,,,,0.0,35,23,12,1,0,,CasiJo99
383,Cortland Finnegan,STL,29,LCB,7,5,1,1,0,1,1,,,,,0,0.0,27,23,4,0,1,,FinnCo20
384,Dre Kirkpatrick,CIN,24,DB,14,3,3,21,1,21,5,0,0,1,9,0,1.0,30,23,7,1,1,,KirkDr00
385,Byron Maxwell,SEA,25,RCB,16,5,4,6,0,6,12,2,0,1,0,0,0.0,28,23,5,1,0,,MaxwBy00
386,Tony McDaniel,SEA,28,LDT,16,15,0,0,0,0,1,0,0,1,0,0,2.0,53,23,30,6,4,,McDaTo20
387,Haloti Ngata*,BAL,29,NT,15,15,0,0,0,0,3,,,,,0,1.5,52,23,29,3,6,,NgatHa20
388,Keith Rivers,NYG,27,LLB,16,8,0,0,0,0,1,0,0,1,0,0,1.0,45,23,22,2,1,,RiveKe99
389,Derrick Shelby,MIA,24,DE,16,1,,,0,,,2,0,0,0,0,2.5,34,23,11,1,3,,ShelDe00
390,Frank Zombo,KAN,26,LOLB,16,5,1,5,0,5,2,1,0,1,0,0,2.0,27,23,4,0,5,,ZombFr00
391,Husain Abdullah,KAN,28,DB,16,2,1,44,1,44,4,0,0,1,0,0,0.5,27,22,5,0,2,,AbduHu99
392,Josh Bynes,BAL,24,ROLB,15,6,0,0,0,0,3,,,,,,0.0,45,22,23,1,1,,ByneJo00
393,Nick Fairley,DET,25,LDT,15,15,0,0,0,0,1,2,0,2,4,1,6.0,34,22,12,9,19,1,FairNi00
394,Winston Guy,JAX,23,DB,14,2,0,0,0,0,1,1,0,0,0,0,1.0,29,22,7,0,1,,GuyxWi00
395,D.J. Hayden,OAK,23,DB,8,2,1,0,0,0,2,1,0,0,0,0,0.0,25,22,3,0,0,,HaydDJ00
396,Jarret Johnson,SDG,32,ROLB,11,9,0,0,0,0,3,,,,,0,3.0,33,22,11,4,5,,JohnJa23
397,Cory Redding,IND,33,LDE,15,15,0,0,0,0,2,0,0,1,0,0,4.5,36,22,14,10,10,1,ReddCo20
398,Antonio Smith,HOU,32,RDE,15,15,,,0,,,1,0,0,0,0,5.0,30,22,8,8,13,,SmitAn22
399,Shamarko Thomas,PIT,22,DB,14,2,,,0,,,,,,,,0.0,29,22,7,1,3,,ThomSh00
400,J.J. Wilcox,DAL,22,SS,13,5,0,0,0,0,1,,,,,,0.0,38,22,16,0,0,,WilcJ.00
401,Alan Branch,BUF,29,LDE,16,13,0,0,0,0,1,,,,,,0.0,39,21,18,2,6,,BranAl99
402,Khaseem Greene,CHI,24,LB,15,4,1,49,0,49,1,1,0,0,0,0,0.0,28,21,7,3,6,,GreeKh00
403,William Hayes,STL,28,DE,14,0,1,5,0,5,3,0,0,2,0,0,5.0,28,21,7,9,11,,HayeWi99
404,Tony Jerod-Eddie,SFO,23,DE,15,2,1,6,0,6,2,0,0,1,0,0,0.0,28,21,7,2,3,,JeroTo00
405,Danieal Manning,HOU,31,SS,6,6,0,0,0,0,2,,,,,0,1.0,24,21,3,1,1,,MannDa21
406,Brandon Mebane,SEA,28,RDT,16,16,0,0,0,0,1,0,0,1,0,0,0.0,45,21,24,6,6,,MebaBr99
407,Stephen Nicholas,ATL,30,LB,14,3,0,0,0,0,1,1,0,0,0,0,1.0,35,21,14,2,1,,NichSt99
408,Dan Skuta,SFO,27,ROLB,16,8,0,0,0,0,2,0,0,1,47,1,0.0,28,21,7,3,3,,SkutDa00
409,Craig Steltz,CHI,27,DB,16,1,,,0,,,,,,,,0.0,24,21,3,1,1,,StelCr99
410,Josh Thomas,CAR,24,LCB,13,6,1,0,0,0,2,0,1,0,0,0,0.0,28,21,7,0,0,,ThomJo01
411,Bill Bentley,DET,24,DB,13,5,0,0,0,0,5,,,,,,0.0,29,20,9,,,,BentBi00
412,Chris Canty,BAL,31,RDE,15,13,0,0,0,0,4,2,0,0,0,0,2.0,30,20,10,2,7,,CantCh21
413,Kavell Conner,IND,26,LB,10,0,0,0,0,0,1,0,0,1,0,0,0.0,21,20,1,0,0,,ConnKa99
414,Jaiquawn Jarrett,NYJ,24,DB,16,2,,,0,,,1,,,,,0.0,26,20,6,1,1,,JarrJa00
415,Brett Keisel,PIT,35,RDE,12,12,0,0,0,0,1,1,0,2,1,0,4.0,29,20,9,3,7,,KeisBr20
416,Bennie Logan,PHI,24,NT,16,8,0,0,0,0,1,0,0,1,0,0,2.0,27,20,7,5,5,,LogaBe00
417,Steve McLendon,PIT,27,NT,14,10,,,0,,,1,,,,,0.0,33,20,13,2,2,,McLeSt00
418,Nick Perry,GNB,23,LOLB,11,6,0,0,0,0,1,3,0,0,0,0,4.0,28,20,8,2,1,,PerrNi00
419,Jason Pierre-Paul,NYG,24,RDE,11,6,1,24,1,24,4,,,,,0,2.0,27,20,7,6,6,,PierJa99
420,Eddie Pleasant,HOU,25,DB,16,1,0,0,0,0,2,,,,,,0.0,21,20,1,0,0,,PleaEd00
421,Jordan Poyer,2TM,22,DB,12,0,,,0,,,,,,,0,0.0,21,20,1,0,0,,PoyeJo00
422,Kelvin Sheppard,IND,25,LILB,15,7,0,0,0,0,1,,,,,0,1.0,46,20,26,3,2,,ShepKe00
423,Eugene Sims,STL,27,LB,16,0,0,0,0,0,1,,,,,0,2.0,27,20,7,6,6,1,SimsEu99
424,Jason Trusnik,MIA,29,DE,16,2,,,0,,,,,,,,0.0,25,20,5,1,0,,TrusJa99
425,Joe Vellano,NWE,25,LDT,16,8,,,0,,,0,0,1,0,0,2.0,54,20,34,3,5,,VellJo00
426,LaMarr Woodley,PIT,29,LOLB,11,11,0,0,0,0,1,1,0,1,0,0,5.0,36,20,16,4,11,,WoodLa99
427,Usama Young,OAK,28,DB,12,1,1,26,0,26,3,0,1,1,0,0,2.5,26,20,6,2,3,,YounUs99
