,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
214,Jarrod Cooper,OAK,27,SS,16,10,0,0,0,0,2,2,0,2,0,1,0.5,56,42,14,3,,,CoopJa20
215,Demarcus Faggins,HOU,26,LCB,13,10,0,0,0,0,6,,,,,,0.0,50,42,8,0,,,FaggDe20
216,Andre' Goodman,DET,27,LCB,15,8,3,17,0,21,11,0,0,1,15,0,0.0,47,42,5,0,,,GoodAn20
217,Clark Haggans,PIT,28,LOLB,13,13,0,0,0,0,2,4,0,0,0,0,9.0,61,42,19,7,,,HaggCl20
218,Chris Johnson,STL,26,DB,13,1,0,0,0,0,4,1,2,1,0,0,0.0,45,42,3,3,,,JohnCh26
219,Brian Kelly,TAM,29,LCB,16,16,4,19,0,14,17,1,0,0,0,0,1.0,51,42,9,2,,,KellBr21
220,Darren Sharper*,MIN,30,FS,14,14,9,276,2,92,16,0,1,1,14,0,0.0,52,42,10,3,,,SharDa00
221,Pat Williams,MIN,33,LDT,16,16,0,0,0,0,1,1,0,1,0,0,1.5,67,42,25,7,,,WillPa20
222,Andre Woolfolk,TEN,25,LCB,13,7,1,3,0,3,7,1,0,1,8,0,0.0,55,42,13,1,,,WoolAn20
223,David Barrett,NYJ,28,RCB,13,8,5,28,0,13,12,2,1,1,30,0,0.0,49,41,8,3,,,BarrDa22
224,Dre' Bly,DET,28,RCB,12,11,6,54,0,28,13,3,1,1,0,0,0.0,45,41,4,0,,,BlyxDr00
225,Ahmad Carroll,GNB,22,LCB,16,16,2,38,0,38,10,0,1,0,0,0,0.0,44,41,3,1,,,CarrAh20
226,Rosevelt Colvin,NWE,28,ROLB,16,11,0,0,0,0,2,2,0,1,0,0,7.0,61,41,20,12,,,ColvRo20
227,Mike McKenzie,NOR,29,LCB,15,15,1,11,0,11,6,0,1,0,0,0,0.0,46,41,5,3,,,McKeMi20
228,Mike Minter,CAR,31,FS,16,16,1,47,0,47,9,1,0,0,0,0,1.5,63,41,22,1,,,MintMi21
229,Deshea Townsend,PIT,30,RCB,16,15,2,26,0,26,12,1,0,1,2,0,3.0,55,41,14,4,,,TownDe20
230,Kyle Vanden Bosch*,TEN,27,LDE,16,16,0,0,0,0,1,4,0,1,0,0,12.5,66,41,25,14,,,VandKy99
231,D.J. Williams,DEN,23,LLB,16,14,0,0,0,0,3,2,,,,,0.0,57,41,16,2,,,WillD.20
232,Grant Wistrom,SEA,29,RDE,16,16,0,0,0,0,6,,,,,0,4.0,52,41,11,6,,,WistGr20
233,Terry Cousin,JAX,30,CB,16,5,4,18,0,14,8,0,0,1,0,0,0.5,47,40,7,1,,,CousTe20
234,Anthony Henry,DAL,29,RCB,12,10,3,102,1,58,14,1,0,0,0,0,0.0,49,40,9,0,,,HenrAn20
235,Roderick Hood,PHI,24,RCB,16,6,3,17,0,17,15,0,1,0,0,0,0.0,42,40,2,1,,,HoodRo20
236,Ifeanyi Ohalete,CIN,26,SS,15,12,1,15,0,15,2,,,,,0,0.0,55,40,15,0,,,OhalIf20
237,Chike Okeafor,ARI,29,LDE,16,16,0,0,0,0,2,3,0,0,0,0,7.5,51,40,11,11,,,OkeaCh20
238,Keiwan Ratliff,CIN,24,DB,16,3,3,52,0,35,3,1,0,1,0,0,0.0,46,40,6,4,,,RatlKe20
239,Michael Stone,NWE,27,DB,13,3,,,0,,,,,,,0,0.0,46,40,6,2,,,StonMi20
240,Nathan Vasher*,CHI,24,RCB,16,15,8,145,1,46,16,2,0,0,0,0,0.0,47,40,7,0,,,VashNa99
241,Ty Warren,NWE,24,LDE,16,16,0,0,0,0,1,0,0,1,5,0,1.5,68,40,28,6,,,WarrTy20
242,Fabian Washington,OAK,22,RCB,16,11,0,0,0,0,5,0,0,1,0,0,0.0,43,40,3,0,,,WashFa20
243,Vince Wilfork,NWE,24,NT,16,16,0,0,0,0,1,0,0,1,0,0,0.5,54,40,14,2,,,WilfVi20
244,Jamal Williams*+,SDG,29,NT,16,16,0,0,0,0,4,0,0,1,0,0,0.0,53,40,13,4,,,WillJa99
245,LaVar Arrington,WAS,27,RLB,13,8,0,0,0,0,1,,,,,,0.0,47,39,8,5,,,ArriLa00
246,Boss Bailey,DET,26,LLB,11,11,1,34,1,34,3,,,,,0,1.0,59,39,20,1,,,BailBo20
247,Alex Brown,CHI,26,RDE,16,16,0,0,0,0,6,3,0,0,0,0,6.0,46,39,7,12,,,BrowAl20
248,Reggie Howard,MIA,28,CB,15,7,1,5,0,5,5,3,0,1,0,0,2.0,49,39,10,3,,1,HowaRe21
249,Grady Jackson,GNB,32,LDT,16,16,0,0,0,0,4,1,0,0,0,0,1.0,55,39,16,6,,,JackGr20
250,Patrick Kerney,ATL,29,LDE,16,16,0,0,0,0,2,2,0,3,2,0,6.5,54,39,15,6,,,KernPa99
251,Joey Porter*,PIT,28,ROLB,16,16,2,9,0,9,4,4,0,1,0,0,10.5,57,39,18,8,,,PortJo00
252,Jeff Posey,BUF,30,LLB,16,15,0,0,0,0,3,1,0,1,46,0,3.0,61,39,22,3,,,PoseJe20
253,Pierson Prioleau,WAS,28,SS,15,6,0,0,0,0,4,2,0,2,4,0,3.0,43,39,4,2,,,PrioPi20
254,Wali Rainer,DET,28,LLB,16,5,,,0,,,,,,,,0.0,49,39,10,1,,,RainWa20
255,Samari Rolle,BAL,29,RCB,16,16,1,11,0,11,11,2,0,0,0,0,0.0,41,39,2,1,,,RollSa00
256,Darrion Scott,MIN,24,LDE/RDE,16,15,0,0,0,0,3,0,0,1,1,0,4.0,58,39,19,4,,,ScotDa20
257,Derrick Strait,NYJ,25,DB,16,2,,,0,,,0,0,1,0,0,0.0,49,39,10,2,,,StraDe20
258,Mark Brown,NYJ,25,RLB,15,11,2,51,1,33,2,0,0,1,0,0,1.5,77,38,39,3,,,BrowMa22
259,Trent Cole,PHI,23,RDE,15,7,0,0,0,0,2,1,0,0,0,0,5.0,46,38,8,8,,,ColeTr20
260,Ray Lewis,BAL,30,MLB,6,6,1,0,0,0,2,0,0,1,0,0,1.0,46,38,8,1,,,LewiRa00
261,Shantee Orr,HOU,24,LOLB,16,12,0,0,0,0,2,4,0,0,0,0,7.0,50,38,12,6,,,OrrxSh20
262,Mike Patterson,PHI,22,RDT,16,7,,,0,,,1,0,0,0,0,3.5,45,38,7,11,,,PattMi20
263,Julius Peppers*,CAR,25,LDE,16,16,0,0,0,0,7,2,0,1,10,0,10.5,50,38,12,13,,,PeppJu99
264,Donnie Spragan,MIA,29,LLB,16,9,1,0,0,0,3,1,0,0,0,0,1.0,53,38,15,2,,,SpraDo20
265,Ted Washington,OAK,37,LDT,16,16,0,0,0,0,2,1,,,,,0.0,48,38,10,3,,,WashTe01
266,Corey Webster,NYG,23,DB,15,2,0,0,0,0,5,2,,,,,0.0,39,38,1,0,,,WebsCo20
267,Brian Young,NOR,28,LDT,16,16,,,0,,,,,,,,0.0,51,38,13,3,,,YounBr20
268,Tedy Bruschi,NWE,32,LILB,9,9,0,0,0,0,4,1,0,0,0,0,2.0,63,37,26,2,,,BrusTe99
269,Luis Castillo,SDG,22,LDE,16,15,0,0,0,0,3,1,0,0,0,0,3.5,49,37,12,7,,,CastLu20
270,Phillip Daniels,WAS,32,RDE,16,16,0,0,0,0,9,1,0,2,0,0,8.0,48,37,11,11,,,DaniPh20
271,Travis Fisher,STL,26,RCB,8,8,0,0,0,0,3,0,0,1,0,0,0.0,37,37,0,0,,,FishTr20
272,Kabeer Gbaja-Biamila,GNB,28,RDE,16,16,,,0,,,2,0,3,0,0,8.0,53,37,16,10,,,GbajKa20
273,Eric Green,ARI,23,LCB,12,5,1,13,0,13,6,1,0,1,0,0,0.0,42,37,5,0,,,GreeEr20
274,Tommy Kelly,OAK,25,RDE,16,12,0,0,0,0,1,3,0,0,0,0,4.5,47,37,10,7,,,KellTo21
275,Paris Lenon,GNB,28,LLB/RLB,16,12,0,0,0,0,6,1,0,0,0,0,1.5,65,37,28,2,,,LenoPa20
276,Fred Smoot,MIN,26,RCB,11,8,2,0,0,0,9,,,,,0,0.0,41,37,4,0,,,SmooFr20
277,Bruce Thornton,SFO,25,LCB,12,11,2,0,0,0,8,,,,,0,0.0,41,37,4,0,,,ThorBr21
278,Travares Tillman,MIA,28,SS,16,10,3,38,0,22,5,0,0,1,0,0,0.0,59,37,22,0,,,TillTr20
279,Jerome Carter,STL,23,DB,14,2,,,0,,,1,,,,,0.0,45,36,9,1,,,CartJe20
280,Dwight Freeney*+,IND,25,RDE,16,13,0,0,0,0,3,6,0,0,0,0,11.0,42,36,6,12,,,FreeDw00
281,Kelly Gregg,BAL,29,RDT,16,16,0,0,0,0,2,,,,,0,2.5,61,36,25,3,,,GregKe20
282,Albert Haynesworth,TEN,24,RDT,14,14,0,0,0,0,1,1,0,0,0,0,3.0,52,36,16,9,,,HaynAl20
283,Eric Hicks,KAN,29,LDE,16,14,0,0,0,0,2,2,0,0,0,0,4.0,44,36,8,6,,,HickEr20
284,Sedrick Hodge,NOR,27,LLB,13,12,0,0,0,0,1,,,,,,0.0,51,36,15,2,,,HodgSe20
285,Vonnie Holliday,MIA,30,RDT,16,16,0,0,0,0,5,0,0,2,12,0,5.0,52,36,16,9,,,HollVo20
286,Jevon Kearse,PHI,29,LDE,15,15,0,0,0,0,8,3,0,0,0,0,7.5,39,36,3,9,,,KearJe00
287,Adewale Ogunleye,CHI,28,LDE,15,15,0,0,0,0,5,1,0,1,0,0,10.0,40,36,4,15,,,OgunAd00
288,Richard Seymour*+,NWE,26,RDE,12,12,0,0,0,0,4,1,0,1,0,0,4.0,47,36,11,8,,,SeymRi00
289,Robert Tate,ARI,32,LCB,13,5,2,47,0,25,4,1,0,0,0,0,0.0,38,36,2,1,,,TateRo00
290,Brian Williams,MIN,26,RCB,14,9,4,59,0,31,9,2,1,0,0,0,1.0,48,36,12,1,,,WillBr22
291,Juran Bolden,TAM,31,DB,16,2,2,46,0,28,7,,,,,0,0.0,42,35,7,0,,,BoldJu20
292,Andre Carter,SFO,26,ROLB,16,14,0,0,0,0,2,,,,,0,4.5,44,35,9,9,,,CartAn20
293,Roderick Coleman*,ATL,29,LDT,16,16,0,0,0,0,6,4,0,0,0,0,10.5,40,35,5,9,,,ColeRo99
294,James Davis,DET,26,RLB,16,14,,,0,,,0,0,1,0,0,0.0,59,35,24,3,,,DaviJa24
295,Carlos Emmons,NYG,32,LLB,9,8,1,6,0,6,5,,,,,0,0.0,49,35,14,1,,,EmmoCa20
296,Trev Faulk,STL,24,MLB,16,5,,,0,,,1,,,,,0.0,42,35,7,2,,,FaulTr20
297,Ellis Hobbs,NWE,22,RCB,16,8,3,8,0,8,12,0,1,2,7,0,0.0,44,35,9,2,,,HobbEl20
298,Chris Hovan,TAM,27,LDT,16,16,0,0,0,0,1,0,0,2,0,0,0.0,45,35,10,3,,,HovaCh20
299,Mike Rucker,CAR,30,RDE,15,14,0,0,0,0,3,3,0,2,11,0,7.5,44,35,9,7,,,RuckMi20
300,Benny Sapp,KAN,24,DB,16,3,0,0,0,0,5,2,0,0,0,0,2.5,41,35,6,3,,,SappBe20
301,Greg Spires,TAM,31,LDE,16,16,0,0,0,0,1,1,0,0,0,0,4.0,47,35,12,6,,,SpirGr20
302,Dontarrious Thomas,MIN,25,LB,14,2,0,0,0,0,2,,,,,0,0.0,48,35,13,0,,,ThomDo21
303,Jimmy Williams,SEA,26,DB,14,1,2,6,0,6,5,0,2,1,0,0,0.0,45,35,10,0,,,WillJi22
304,Will Allen,TAM,23,FS,13,8,3,26,0,26,4,0,0,1,33,1,0.0,49,34,15,2,,,AlleWi21
305,Ralph Brown,MIN,27,DB,16,0,0,0,0,0,5,,,,,,0.0,37,34,3,1,,,BrowRa20
306,Kevin Carter,MIA,32,LDE,16,16,0,0,0,0,3,1,0,1,0,0,6.0,53,34,19,9,,1,CartKe00
307,Jason Craft,NOR,29,DB,16,4,3,63,0,39,5,2,0,0,0,0,1.0,38,34,4,2,,,CrafJa20
308,Ben Emanuel,SFO,23,SS,11,8,1,38,0,35,5,0,0,1,0,0,0.5,39,34,5,2,,,EmanBe20
309,Bryce Fisher,SEA,28,LDE,16,15,0,0,0,0,8,2,0,0,0,0,9.0,47,34,13,7,,,FishBr20
310,Cornelius Griffin,WAS,29,LDT,13,12,1,0,0,0,2,1,0,1,0,0,4.0,35,34,1,8,,,GrifCo20
311,Clinton Hart,SDG,28,SS,16,5,1,110,2,70,6,1,0,2,-1,0,0.0,46,34,12,0,,,HartCl20
312,Bhawoh Jue,SDG,26,FS,14,14,3,28,0,20,8,,,,,0,0.0,47,34,13,0,,,JuexBh20
313,Ricky Manning,CAR,25,DB,16,3,2,20,0,10,6,1,0,3,11,1,0.0,42,34,8,3,,,MannRi20
314,Tony Parrish,SFO,30,SS,9,9,2,34,1,34,7,,,,,0,0.0,44,34,10,3,,,ParrTo20
315,Scott Shanle,DAL,26,RILB,15,8,0,0,0,0,2,,,,,0,1.5,45,34,11,1,,,ShanSc20
316,Randy Starks,TEN,22,LDT,16,16,0,0,0,0,1,,,,,0,3.0,48,34,14,6,,,StarRa20
317,Reggie Torbor,NYG,24,LLB,14,9,1,37,0,37,3,1,0,1,0,0,0.0,45,34,11,6,,,TorbRe20
318,Jerry Azumah,CHI,28,DB,15,1,0,0,0,0,4,,,,,0,1.0,37,33,4,0,,,AzumJe00
319,Ron Bartell,STL,23,RCB,10,7,0,0,0,0,4,1,,,,,0.0,38,33,5,1,,,BartRo20
320,Fakhir Brown,NOR,28,DB,12,4,0,0,0,0,6,,,,,,0.0,34,33,1,0,,,BrowFa20
321,Thomas Davis,CAR,22,LB,16,1,,,0,,,2,0,0,0,0,1.5,40,33,7,3,,,DaviTh20
322,Michael Green,CHI,29,DB,16,3,1,14,0,14,4,2,0,1,0,0,0.0,41,33,8,0,,,GreeMi20
323,Derrick Johnson,SFO,23,RCB,14,5,0,0,0,0,4,0,0,1,78,1,1.0,40,33,7,2,,,JohnDe24
324,Justin Miller,NYJ,21,RCB,16,8,0,0,0,0,2,0,3,0,0,0,0.0,42,33,9,0,,,MillJu99
325,Shaun Phillips,SDG,24,DE,15,3,0,0,0,0,2,3,0,1,0,0,7.0,35,33,2,7,,,PhilSh20
326,Ed Reed,BAL,27,SS,10,10,1,23,0,23,9,,,,,0,0.0,37,33,4,0,,,ReedEd00
327,Ike Reese,ATL,32,LB,16,0,0,0,0,0,2,,,,,,0.0,40,33,7,1,,,ReesIk99
328,Simeon Rice,TAM,31,RDE,15,15,1,6,0,6,4,6,0,0,0,0,14.0,40,33,7,12,,,RiceSi00
329,Kendrell Bell,KAN,27,RLB,16,14,,,0,,,,,,,0,1.5,41,32,9,3,,,BellKe20
330,Kendrick Clancy,NYG,27,LDT,16,15,,,0,,,2,0,1,0,0,2.0,39,32,7,10,,,ClanKe20
331,Jason David,IND,23,RCB/CB,16,16,2,13,0,13,10,0,1,2,5,0,0.0,44,32,12,0,,,DaviJa20
332,Na'il Diggs,GNB,27,LLB,9,6,,,0,,,0,0,1,0,0,0.0,35,32,3,3,,,DiggNa20
333,Terrence Holt,DET,25,FS,10,10,2,51,0,51,5,1,0,2,38,0,0.0,42,32,10,0,,,HoltTe20
334,Dexter Jackson,TAM,28,FS,11,10,1,21,0,21,5,,,,,0,1.0,45,32,13,2,,,JackDe20
335,Aaron Smith,PIT,29,LDE,16,16,1,0,0,0,3,1,0,1,0,0,2.0,45,32,13,9,,,SmitAa99
336,Marcus Stroud*,JAX,27,LDT/RDT,16,16,0,0,0,0,5,1,0,0,0,0,1.0,43,32,11,6,,,StroMa01
337,Jeff Ulbrich,SFO,28,RILB,5,5,0,0,0,0,3,1,,,,,0.0,42,32,10,3,,,UlbrJe20
338,Bryant Young,SFO,33,LDE,13,13,0,0,0,0,2,2,0,0,0,0,8.0,36,32,4,9,,,YounBr00
339,Monty Beisel,NWE,27,LILB,15,6,0,0,0,0,1,1,0,0,0,0,1.0,48,31,17,2,,,BeisMo20
340,Chad Brown,NWE,35,RILB,15,5,,,0,,,,,,,,0.0,39,31,8,1,,,BrowCh04
341,John Browning,KAN,32,LDT,16,12,0,0,0,0,4,1,0,0,0,0,2.0,35,31,4,4,,,BrowJo24
342,Shaun Ellis,NYJ,28,LDE,13,13,,,0,,,1,0,0,0,0,2.5,38,31,7,4,,,ElliSh00
343,Quentin Harris,ARI,28,DB,16,1,0,0,0,0,3,0,0,2,0,0,0.0,40,31,9,0,,,HarrQu20
344,Brandon McGowan,CHI,22,DB,8,3,0,0,0,0,1,,,,,,0.0,39,31,8,6,,,McGoBr21
345,Trevor Pryce,DEN,30,RDE,16,16,0,0,0,0,3,1,0,0,0,0,4.0,33,31,2,9,,,PrycTr00
346,Dewayne White,TAM,26,DE,16,1,0,0,0,0,2,2,0,3,52,1,3.0,36,31,5,7,,,WhitDe20
347,Kevin Williams,MIN,25,RDT,14,14,0,0,0,0,7,0,0,1,6,0,4.0,42,31,11,6,,,WillKe98
348,James Butler,NYG,23,DB,16,1,2,16,0,16,5,0,1,1,5,0,0.0,35,30,5,0,,,ButlJa20
349,Derrick Gibson,OAK,26,SS,6,6,0,0,0,0,3,0,0,1,0,0,1.0,35,30,5,1,,,GibsDe21
350,Ma'ake Kemoeatu,BAL,26,LDT,16,16,,,0,,,0,0,1,0,0,1.0,40,30,10,3,,,KemoMa20
351,Jimmy Kennedy,STL,26,RDT,15,9,0,0,0,0,3,1,0,0,0,0,3.0,42,30,12,4,,,KennJi21
352,Clint Kriewaldt,PIT,29,LB,16,2,0,0,0,0,1,,,,,,0.0,37,30,7,1,,,KrieCl20
353,Antwan Peek,HOU,26,ROLB,16,16,0,0,0,0,2,2,0,2,0,0,6.0,47,30,17,5,,,PeekAn20
354,Shaun Rogers*,DET,26,LDT,14,14,0,0,0,0,2,2,0,1,21,1,5.5,41,30,11,9,,,RogeSh99
355,Paul Spicer,JAX,30,RDE,15,14,0,0,0,0,2,1,0,1,0,0,7.5,37,30,7,12,,,SpicPa20
356,Robert Thomas,GNB,25,RLB,10,9,1,24,0,24,1,,,,,0,0.0,41,30,11,2,,,ThomRo20
357,Phillip Buchanon,HOU,25,LCB,10,6,0,0,0,0,4,0,2,2,0,0,0.0,35,29,6,1,,,BuchPh20
358,Stephen Cooper,SDG,26,LB,16,2,,,0,,,,,,,0,1.5,39,29,10,1,,,CoopSt20
359,Aaron Glenn,DAL,33,RCB,16,7,4,10,0,10,13,,,,,0,0.0,32,29,3,0,,,GlenAa00
360,Tommie Harris*,CHI,22,RDT,16,16,,,0,,,2,0,2,0,0,3.0,34,29,5,9,,,HarrTo99
361,Todd Johnson,CHI,27,DB,14,2,,,0,,,,,,,,0.0,37,29,8,0,,,JohnTo20
362,Damione Lewis,STL,27,RDT,16,7,0,0,0,0,1,0,0,1,0,0,1.0,36,29,7,9,,,LewiDa20
363,Rob Meier,JAX,28,DT,16,2,,,0,,,1,0,1,0,0,6.0,35,29,6,9,,,MeieRo20
364,Keith Newman,MIN,28,LLB,13,10,1,1,0,1,3,1,0,1,0,0,3.0,42,29,13,5,,,NewmKe20
365,Gerome Sapp,IND,24,DB,16,2,,,0,,,,,,,,0.0,38,29,9,0,,,SappGe20
366,Warren Sapp,OAK,33,RDT,10,10,1,3,0,3,3,1,0,0,0,0,5.0,32,29,3,3,,,SappWa00
367,Jamie Sharper,SEA,31,LLB,8,8,,,0,,,1,,,,,0.0,37,29,8,2,,,SharJa20
368,Mark Simoneau,PHI,28,LB,16,0,0,0,0,0,3,1,0,0,0,0,0.0,38,29,9,1,,,SimoMa20
369,Larry Tripplett,IND,26,DT,15,4,0,0,0,0,2,1,0,2,60,1,4.0,36,29,7,6,,,TripLa20
370,Kevin Bentley,SEA,26,LB,15,3,0,0,0,0,1,,,,,,0.0,33,28,5,2,,,BentKe20
371,Brentson Buckner,CAR,34,LDT,16,16,0,0,0,0,5,0,0,1,0,0,1.0,36,28,8,6,,,BuckBr20
372,Dexter Coakley,STL,33,RLB,12,9,1,16,0,16,2,1,0,0,0,0,2.0,38,28,10,3,,,CoakDe00
373,Donte Curry,DET,27,LB,13,2,,,0,,,,,,,,0.0,38,28,10,1,,,CurrDo21
374,Ryan Denney,BUF,28,DE,16,0,0,0,0,0,3,0,0,1,0,0,4.0,45,28,17,7,,,DennRy20
375,Steve Foley,SDG,30,ROLB,13,13,0,0,0,0,3,1,0,0,0,0,4.5,38,28,10,7,,,FoleSt21
376,Travis LaBoy,TEN,24,RDE,15,7,0,0,0,0,1,0,0,1,0,0,6.5,42,28,14,6,,,LaBoTr20
377,Kenard Lang,CLE,30,LOLB,16,5,0,0,0,0,2,,,,,0,2.0,41,28,13,6,,,LangKe20
378,Dewayne Robertson,NYJ,24,RDT,13,12,0,0,0,0,1,1,0,0,0,0,3.5,43,28,15,3,,,RobeDe20
379,Lito Sheppard,PHI,24,LCB,10,10,3,72,0,34,9,1,0,0,0,0,1.0,32,28,4,1,,,ShepLi99
380,Raonall Smith,MIN,27,LLB,16,6,0,0,0,0,1,0,0,2,0,0,1.0,35,28,7,3,,,SmitRa20
381,Matt Stewart,CLE,26,LOLB,14,12,1,0,0,0,3,1,0,0,0,0,0.0,40,28,12,2,,,StewMa21
382,Marviel Underwood,GNB,23,DB,16,0,,,0,,,1,,,,,0.0,36,28,8,0,,,UndeMa20
383,Courtney Watson,NOR,25,MLB,9,6,0,0,0,0,1,,,,,0,1.0,37,28,9,0,,,WatsCo20
384,Anthony Weaver,BAL,25,LDE,10,8,,,0,,,0,0,1,0,0,2.0,33,28,5,8,,,WeavAn20
385,Jason Ferguson,DAL,31,NT,16,5,0,0,0,0,1,0,0,1,0,0,1.0,37,27,10,3,,,FergJa21
386,Brandon Green,STL,25,DE,16,1,0,0,0,0,1,1,0,0,0,0,3.0,32,27,5,5,,,GreeBr20
387,Casey Hampton*,PIT,28,NT,16,15,,,0,,,,,,,,0.0,44,27,17,5,,,HampCa00
388,Reggie Hayward,JAX,26,LDE,15,15,0,0,0,0,6,1,0,1,0,0,8.5,33,27,6,10,,,HaywRe20
389,Tank Johnson,CHI,24,DT,16,4,0,0,0,0,3,,,,,0,5.0,34,27,7,9,,,JohnTa20
390,Eric King,BUF,23,DB,16,1,0,0,0,0,4,,,,,,0.0,29,27,2,1,,,KingEr20
391,Montae Reagor,IND,28,RDT,13,12,,,0,,,0,0,4,37,1,5.5,36,27,9,7,,,ReagMo20
392,Stanford Routt,OAK,22,DB,15,2,0,0,0,0,2,,,,,0,1.0,29,27,2,1,,,RoutSt20
393,Deion Sanders,BAL,38,DB,16,4,2,57,0,33,5,0,1,0,0,0,0.0,30,27,3,1,,,SandDe00
394,Lewis Sanders,HOU,27,DB,12,3,1,29,0,29,3,1,0,0,0,0,0.0,31,27,4,2,,,SandLe20
395,Hollis Thomas,PHI,31,LDT,16,12,0,0,0,0,3,,,,,,0.0,35,27,8,1,,,ThomHo20
396,Marcus Tubbs,SEA,24,RDT,13,11,0,0,0,0,2,2,0,1,0,0,5.5,40,27,13,3,,,TubbMa20
397,Charles Woodson,OAK,29,RCB,6,6,1,0,0,0,4,1,1,0,0,0,0.0,31,27,4,2,,,WoodCh00
398,Tim Anderson,BUF,25,RDT,16,12,0,0,0,0,4,,,,,0,1.0,42,26,16,5,,,AndeTi20
399,Jason Babin,HOU,25,DT,12,3,0,0,0,0,2,2,0,0,0,0,4.0,37,26,11,6,,,BabiJa20
400,Ricardo Colclough,PIT,22,DB,14,0,1,14,0,14,2,0,1,0,0,0,1.0,32,26,6,1,,,ColcRi20
401,Jabari Greer,BUF,23,DB,16,2,0,0,0,0,3,,,,,0,1.0,35,26,9,2,,,GreeJa22
402,Ronnie Heard,ATL,29,FS,16,5,0,0,0,0,1,0,0,1,0,0,0.0,29,26,3,1,,,HearRo20
403,Leon Joe,CHI,24,LB,14,1,,,0,,,,,,,,0.0,30,26,4,0,,,JoexLe20
404,Jarret Johnson,BAL,24,LDE,16,12,0,0,0,0,3,1,0,0,0,0,1.5,38,26,12,6,,,JohnJa23
405,N.D. Kalu,PHI,30,RDE,15,8,0,0,0,0,2,1,0,0,0,0,2.0,30,26,4,3,,,KaluN.20
406,Chris Kelsay,BUF,26,LDE,16,16,1,17,0,17,4,1,0,1,2,0,2.5,45,26,19,3,,,KelsCh21
407,Rien Long,TEN,24,DT,16,1,0,0,0,0,1,1,0,0,0,0,3.5,34,26,8,4,,,LongRi20
408,Ray Mickens,CLE,32,DB,16,0,0,0,0,0,6,0,0,1,13,0,0.0,33,26,7,1,,,MickRa20
409,Dat Nguyen,DAL,30,LB,8,4,1,7,0,7,3,0,0,2,0,0,1.0,31,26,5,2,,,NguyDa20
410,Brodney Pool,CLE,21,DB,13,0,1,1,0,1,5,0,0,2,0,0,1.0,35,26,9,1,,,PoolBr20
411,Sam Rayburn,PHI,25,DT,16,2,,,0,,,0,0,1,0,0,1.0,32,26,6,5,,,RaybSa20
412,Cory Redding,DET,25,LDE,16,16,0,0,0,0,4,1,0,1,0,0,1.0,33,26,7,6,,,ReddCo20
413,Antrel Rolle,ARI,23,DB,5,4,1,29,0,29,2,,,,,0,0.0,28,26,2,1,,,RollAn20
414,Corey Simon,IND,28,LDT,13,13,0,0,0,0,2,1,,,,,0.0,35,26,9,6,,,SimoCo00
415,Justin Tuck,NYG,22,DE,14,1,0,0,0,0,1,1,0,0,0,0,1.0,31,26,5,1,,,TuckJu20
416,Bracy Walker,DET,35,DB,16,4,1,22,0,22,2,,,,,0,0.0,37,26,11,1,,,WalkBr20
417,Bertrand Berry,ARI,30,RDE,8,8,0,0,0,0,1,2,0,1,0,0,6.0,33,25,8,8,,,BerrBe99
418,Tyrone Carter,PIT,29,DB,16,0,1,3,0,3,3,2,0,2,0,0,1.0,32,25,7,1,,,CartTy20
419,Sammy Davis,SDG,25,DB,16,4,0,0,0,0,3,1,0,0,0,0,1.0,28,25,3,2,,,DaviSa21
420,Darnell Dockett,ARI,24,RDT,16,16,1,14,0,14,3,1,0,0,0,0,0.5,38,25,13,5,,,DockDa20
421,Kalimba Edwards,DET,26,DE,16,2,0,0,0,0,2,2,0,3,10,0,7.0,32,25,7,7,,,EdwaKa20
422,Greg Ellis,DAL,30,RDE,16,13,0,0,0,0,6,2,0,2,37,0,8.0,35,25,10,5,,,ElliGr20
423,Robert Geathers,CIN,22,RDE,16,16,0,0,0,0,1,1,0,0,0,0,3.0,34,25,9,5,,,GeatRo21
424,Michael Myers,DEN,29,LDT,16,15,0,0,0,0,2,0,0,1,0,0,1.0,31,25,6,5,,,MyerMi20
425,Keith Smith,DET,25,DB,15,2,0,0,0,0,1,,,,,0,1.0,32,25,7,2,,,SmitKe20
426,Matt Wilhelm,SDG,24,LB,16,0,1,10,0,10,1,1,0,0,0,0,1.0,31,25,6,1,,,WilhMa20
427,Renaldo Wynn,WAS,31,LDE,16,15,0,0,0,0,1,0,0,1,0,0,0.5,31,25,6,3,,,WynnRe20
428,Anthony Adams,SFO,25,NT,16,16,0,0,0,0,1,,,,,0,2.5,40,24,16,3,,,AdamAn20
429,Jonathan Babineaux,ATL,24,RDE,16,6,0,0,0,0,1,0,0,1,0,0,0.5,31,24,7,5,,,BabiJo20
430,Chris Canty,DAL,23,DE,16,2,,,0,,,1,0,0,0,0,2.5,36,24,12,6,,,CantCh21
431,Jordan Carstens,CAR,24,RDT,16,15,0,0,0,0,1,1,0,0,0,0,4.0,36,24,12,3,,,CarsJo20
432,Colin Cole,GNB,25,DT,16,4,0,0,0,0,1,,,,,0,2.0,39,24,15,4,,,ColeCo20
433,Jared DeVries,DET,29,DE,16,0,0,0,0,0,1,0,0,2,0,0,3.0,33,24,9,4,,,DeVrJa20
